,states,states,states,states,states,states,costs,costs,costs,costs,costs,costs,costs,costs,control,parameters,parameters,parameters,parameters
,T_room,T_surf_wall,T_op,T_mass,T_surf_floor,T_hp_ret,dev_neg_sum,dev_neg_max,dev_pos_sum,dev_pos_max,P_el,E_el,COP,Qdot_th,T_hp_sup,T_amb,Qdot_gains,Qdot_sol,Qdot_int
2016-06-27 15:30:00,27.405221047333434,27.59506210980212,27.431838750433016,27.7134666544097,27.140042875186815,26.816014022605227,0.0,0.0,0.33149315276439373,1.4052210473334341,0.0,0.0,7.6232536014786465,0.0,26.816014022605227,26.8,10147.197317775395,9614.797317775396,532.4
2016-06-27 15:45:00,27.490270960896844,27.687476793425763,27.51832540911893,27.80790098483131,27.22086727037694,26.89028031463599,0.0,0.0,0.3530518259632232,1.4902709608968436,0.0,0.0,7.611425356328318,0.0,26.89028031463599,26.8,10147.197317775395,9614.797317775396,532.4
2016-06-27 16:00:00,27.57445139491096,27.778333762913974,27.6038305753016,27.9009216349288,27.30155081276005,26.96577176145478,0.0,0.0,0.3742944967480157,1.5744513949109589,0.0,0.0,7.59935521220563,0.0,26.96577176145478,26.1,8530.834705799567,7744.334705799567,786.4999999999999
2016-06-27 16:15:00,27.64751649568391,27.84686529229091,27.676012224338383,27.96377056044367,27.37723163737652,27.04229279143337,0.0,0.0,0.3953301676765847,1.6475164956839095,0.0,0.0,7.500828994249455,0.0,27.04229279143337,26.1,8530.834705799567,7744.334705799567,786.4999999999999
2016-06-27 16:30:00,27.713449765732495,27.911044376262435,27.741874071172916,28.026242317811636,27.44823321048407,27.117115805213302,0.0,0.0,0.4132570463360645,1.713449765732495,0.0,0.0,7.488516967876245,0.0,27.117115805213302,26.1,8530.834705799567,7744.334705799567,786.4999999999999
2016-06-27 16:45:00,27.777562539969892,27.97360148227413,27.805941254067733,28.088128252049348,27.517106953372707,27.190875003208173,0.0,0.0,0.42973045220111084,1.7775625399698924,0.0,0.0,7.476490377647125,0.0,27.190875003208173,26.1,8530.834705799567,7744.334705799567,786.4999999999999
2016-06-27 17:00:00,27.84049548428766,28.03514345529103,27.868851063201415,28.149362242502143,27.58456126948218,27.26348056101842,0.0,0.0,0.4456298317658335,1.8404954842876613,0.0,0.0,7.464646614661982,0.0,27.26348056101842,26.4,7934.852293632896,7003.1522936328965,931.7
2016-06-27 17:15:00,27.925594144300906,28.09917162163461,27.948447073299313,28.20595516480346,27.660866908609087,27.33638508640556,0.0,0.0,0.46480090078131747,1.9255941443009057,0.0,0.0,7.489779550462239,0.0,27.33638508640556,26.4,7934.852293632896,7003.1522936328965,931.7
2016-06-27 17:30:00,27.988335908352063,28.158633368137828,28.010865051397317,28.262461629510437,27.730231944780765,27.408972251434975,0.0,0.0,0.4827030142888871,1.988335908352063,0.0,0.0,7.478055325729077,0.0,27.408972251434975,26.4,7934.852293632896,7003.1522936328965,931.7
2016-06-27 17:45:00,28.04846391349374,28.216049081779076,28.07075126254038,28.318565076348364,27.796226060194677,27.480409466215626,0.0,0.0,0.49827552561096566,2.048463913493741,0.0,0.0,7.466393543360943,0.0,27.480409466215626,26.4,7934.852293632896,7003.1522936328965,931.7
2016-06-27 18:00:00,28.10713405944602,28.272351456466858,28.12922976056802,28.37415187950009,27.860308686703107,27.550508812968104,0.0,0.0,0.5132760115902385,2.1071340594460217,0.0,0.0,7.454927622662609,0.0,27.550508812968104,24.6,5870.0975523232855,4938.397552323286,931.7
2016-06-27 18:15:00,28.08281770950851,28.279045420920298,28.115417002682857,28.38247915427338,27.885010117182464,27.612960874591483,0.0,0.0,0.518088889066805,2.1071340594460217,0.0,0.0,7.224562253278144,0.0,27.612960874591483,24.6,5870.0975523232855,4938.397552323286,931.7
2016-06-27 18:30:00,28.102798211314784,28.288672056556766,28.133816221062318,28.390839016554114,27.91750989918089,27.669785034549964,0.0,0.0,0.521230475762035,2.1027982113147843,0.0,0.0,7.214766057069576,0.0,27.669785034549964,24.6,5870.0975523232855,4938.397552323286,931.7
2016-06-27 18:45:00,28.124002455732978,28.299565613183365,28.153449816732035,28.39943393890785,27.95124181964251,27.72218891019305,0.0,0.0,0.5261671672281804,2.1240024557329775,0.0,0.0,7.205859970429004,0.0,27.72218891019305,24.6,5870.0975523232855,4938.397552323286,931.7
2016-06-27 19:00:00,28.145049206698076,28.310968447733334,28.173031282964644,28.40831609395555,27.98406300707324,27.770902560938694,0.0,0.0,0.5314619993109322,2.1450492066980757,0.0,0.0,7.197652859643681,0.0,27.770902560938694,23.2,2434.949203782917,1176.5492037829165,1258.4
2016-06-27 19:15:00,28.124622031688666,28.275858112918566,28.151273760321374,28.358165693250026,27.99507167687462,27.812975930169763,0.0,0.0,0.534453528752298,2.1450492066980757,0.0,0.0,7.021158034962441,0.0,27.812975930169763,23.2,2434.949203782917,1176.5492037829165,1258.4
2016-06-27 19:30:00,28.107505087103323,28.23692236929206,28.13063820459744,28.310085778178188,28.00154136185448,27.84866142750647,0.0,0.0,0.5309662248791043,2.1281904815947144,0.0,0.0,7.014687091399517,0.0,27.84866142750647,23.2,2434.949203782917,1176.5492037829165,1258.4
2016-06-27 19:45:00,28.088140779095347,28.197370248245498,28.108007252019192,28.263676271632892,28.003834730927494,27.878132062817933,0.0,0.0,0.5266096713772817,2.1100256814797724,0.0,0.0,7.009201608401634,0.0,27.878132062817933,23.2,2434.949203782917,1176.5492037829165,1258.4
2016-06-27 20:00:00,28.067378731896376,28.158206113688113,28.084257749077665,28.21872275752587,28.00266815334468,27.901888797085803,0.0,0.0,0.5217455212417678,2.091020382223803,0.0,0.0,7.004673531840387,0.0,27.901888797085803,20.9,1258.4,0.0,1258.4
2016-06-27 20:15:00,27.94831318975401,28.06788429222294,27.976609319719824,28.132821740667584,27.954256280599957,27.913157314589977,0.0,0.0,0.5048440103944232,2.067378731896376,0.0,0.0,6.726026425336019,0.0,27.913157314589977,20.9,1258.4,0.0,1258.4
2016-06-27 20:30:00,27.88839405078826,27.985938651180383,27.913004308115482,28.048135554810052,27.916141809324195,27.91501657619459,0.0,0.0,0.4859609863351061,1.948772044824917,0.0,0.0,6.724344331468984,0.0,27.91501657619459,20.9,1258.4,0.0,1258.4
2016-06-27 20:45:00,27.831354580840273,27.907968615977406,27.85246193682812,27.965142333660072,27.87981579767809,27.9095704729448,0.0,0.0,0.4710352178554866,1.8883940507882606,0.029843598849130508,0.007460899712282627,6.724066818877275,0.20067035277732248,27.9095704729448,20.9,1258.4,0.0,1258.4
2016-06-27 21:00:00,27.774939353638803,27.83222955688742,27.79280087738954,27.88393675495474,27.84234649852968,27.898076637893443,0.0,0.0,0.45675350426573796,1.831354580840273,0.1098260619740001,0.027456515493500026,6.7248797230155395,0.7385670572276013,35.0,19.8,1258.4,0.0,1258.4
2016-06-27 21:15:00,27.776194215283244,27.746121135965105,27.783646464322423,27.790967689788406,27.993233728484466,28.581693902523497,0.0,0.0,0.4380312761678371,1.776194215283244,1315.2702659851927,328.8175664962982,5.6046168000000005,7371.58582928108,35.0,19.8,1258.4,0.0,1258.4
2016-06-27 21:30:00,27.870340486327784,27.69095180445731,27.85437813399493,27.70259732805242,28.258765587881655,29.107693876457866,0.0,0.0,0.4464967590014088,1.870340486327784,1186.7636163603925,296.6909040900982,5.6046168000000005,6651.355301882211,35.0,19.8,1258.4,0.0,1258.4
2016-06-27 21:45:00,27.959915744139693,27.646867920444556,27.923009946673197,27.620838847257872,28.501996165075315,29.52784672663143,0.0,0.0,0.46941675019244383,1.9599157441396926,1092.5907249278123,273.1476812319531,5.6046168000000005,6123.552332454597,35.0,19.8,1258.4,0.0,1258.4
2016-06-27 22:00:00,28.030734140377426,27.605851582074163,27.976291525674476,27.545605097808117,28.70118387389462,29.86576488512354,0.0,0.0,0.4913619704043331,2.030734140377426,1015.4713782192254,253.86784455480634,5.6046168000000005,5691.327946286625,35.0,17.5,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 22:15:00,27.988903705606347,27.51790431876829,27.933986384268046,27.448292441919154,28.813641739464988,30.13290218104432,0.0,0.0,0.4969311770167053,2.030734140377426,996.5878155850929,249.14695389627323,5.363424999999999,5345.1240048044765,35.0,17.5,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 22:30:00,27.99860128409367,27.446624576097392,27.930855360501067,27.35459722158788,28.914330908191626,30.340564175112455,0.0,0.0,0.49733252900235836,1.9986012840936702,945.005344350524,236.251336087631,5.363424999999999,5068.465289023208,35.0,17.5,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 22:45:00,27.998845272853526,27.37829942776594,27.920211373585374,27.265347040306285,28.991247241637833,30.50332021876757,0.0,0.0,0.4997696140133073,2.0014651497739315,905.4816804150689,226.37042010376726,5.363424999999999,4856.48308178019,35.0,17.5,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 23:00:00,27.98952132120893,27.31108780677252,27.90166558687582,27.18014194620317,29.046202606739723,30.630088734747922,0.0,0.0,0.4996238554197333,2.0006655121604418,874.3270150132145,218.58175375330362,5.363424999999999,4689.387370497249,35.0,17.0,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 23:15:00,27.951205004655407,27.234290172409594,27.85868914909814,27.092404335798676,29.072669084156793,30.726652465564502,0.0,0.0,0.49463185164275186,1.9895213212089295,859.101977758729,214.77549443968226,5.311300000000001,4562.948334469938,35.0,17.0,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 23:30:00,27.921641039223264,27.16206377417298,27.822257548166313,27.00751321066448,29.089409101044993,30.798151539971187,0.0,0.0,0.4871997833135106,1.9512050046554066,839.8270921635066,209.95677304087664,5.311300000000001,4460.573634608033,35.0,17.0,1282.6000000000001,0.0,1282.6000000000001
2016-06-27 23:45:00,27.88775443765899,27.091363238086455,27.782418451560744,26.925462503177926,29.095083844689167,30.85013498828816,0.0,0.0,0.4796092678501374,1.921641039223264,826.0030361113726,206.50075902784315,5.311300000000001,4387.149925698334,35.0,17.0,1282.6000000000001,0.0,1282.6000000000001
2016-06-28 00:00:00,27.85008446092829,27.021799933413217,27.739565481881968,26.846002476951625,29.091295621536222,30.886434615925697,0.0,0.0,0.4712747914320698,1.8881700858360233,816.0840039145885,204.02100097864712,5.311300000000001,4334.466969991555,35.0,15.7,1210.0,0.0,1210.0
2016-06-28 00:15:00,27.749625837659508,26.927668801027753,27.644621442463663,26.752989216671157,29.05140953793301,30.90257775511468,0.0,0.0,0.4541444382800338,1.85008446092829,830.4795765681768,207.6198941420442,5.1762898,4298.802961298173,35.0,15.7,1210.0,0.0,1210.0
2016-06-28 00:30:00,27.688429944905092,26.840829775270755,27.579161299308552,26.6615796218952,29.016000854677173,30.907650949891472,0.0,0.0,0.4363014894337166,1.7513088926897176,827.2482583576269,206.81206458940673,5.1762898,4282.076721804349,35.0,15.7,1210.0,0.0,1210.0
2016-06-28 00:45:00,27.628753303272948,26.75753451606596,27.515546593010303,26.57213231992222,28.979918404557758,30.90447915536375,0.0,0.0,0.42097192354099455,1.6884299449050921,826.3682337291904,206.5920584322976,5.1762898,4277.521459296424,35.0,15.7,1210.0,0.0,1210.0
2016-06-28 01:00:00,27.56925442819859,26.675845600372444,27.452337045762736,26.48408734913014,28.942424589052333,30.896621853666673,0.0,0.0,0.4060302073705268,1.6287533032729478,827.1057322452208,206.7764330613052,5.1762898,4281.338965342467,35.0,16.1,1210.0,0.0,1210.0
2016-06-28 01:15:00,27.525438990912907,26.60396598849747,27.40267054756712,26.403573945996392,28.909067849180115,30.88289861096117,0.0,0.0,0.39369417546025004,1.577900557721108,822.130680913567,205.53267022839174,5.2177522,4289.674169024262,35.0,16.1,1210.0,0.0,1210.0
2016-06-28 01:30:00,27.47075065612603,26.531701545117066,27.3450192944883,26.324968916543625,28.871452120091494,30.866040958386126,0.0,0.0,0.38035910558375247,1.5254389909129067,824.994922312685,206.24873057817126,5.2177522,4304.619070885841,35.0,16.1,1210.0,0.0,1210.0
2016-06-28 01:45:00,27.41533670568393,26.460124818857413,27.286864603743293,26.248106422377422,28.831496780467187,30.84635895402842,0.0,0.0,0.36680232348579433,1.476473379624366,828.4257683854711,207.10644209636777,5.2177522,4322.520375529982,35.0,16.1,1210.0,0.0,1210.0
2016-06-28 02:00:00,27.359841641945337,26.389612239048898,27.22881041900145,26.172872528625113,28.790176207924596,30.824342831273142,0.0,0.0,0.35284043213258137,1.415968940650064,832.4018960101265,208.10047400253163,5.2177522,4343.266824191009,35.27310568368719,14.6,1210.0,0.0,1210.0
2016-06-28 02:15:00,27.249300886352337,26.292648983931244,27.12479173943563,26.0808121071286,28.729945341075556,30.82150433558198,0.0,0.0,0.3316204378030754,1.3598416419453372,924.5933962061946,231.14834905154865,5.029328407300431,4650.083832742197,35.27310568368719,14.6,1210.0,0.0,1210.0
2016-06-28 02:30:00,27.180901143169358,26.20398057968793,27.052958622677394,25.98992177643754,28.68098530797495,30.810185509952206,0.0,0.0,0.3105993487842746,1.24975763031075,925.3414061345496,231.3353515336374,5.029328407300431,4653.845820323816,35.27310568368719,14.6,1210.0,0.0,1210.0
2016-06-28 02:45:00,27.11595103827397,26.119478794258246,26.984699727507433,25.900768808807264,28.63483423083104,30.793039609642406,0.0,0.0,0.29400703167783093,1.1809011431693577,927.7683189647931,231.94207974119828,5.029328407300431,4666.051561963001,35.27310568368719,14.6,1210.0,0.0,1210.0
2016-06-28 03:00:00,27.052162788741356,26.037312695340017,26.91779270602058,25.81342665895653,28.588586874834466,30.7718832305499,0.0,0.0,0.2778493424426609,1.1168328736425046,931.4039519911584,232.85098799778962,5.029328407300431,4684.33635442102,35.40084254214513,14.4,1210.0,0.0,1210.0
2016-06-28 03:15:00,26.982842133303556,25.95318909850206,26.846532058638857,25.72529699518762,28.54197663513829,30.759444953020775,0.0,0.0,0.2611364757381845,1.0521627887413558,969.097351654138,242.2743379135345,4.9933484531671075,4839.0407618505305,35.40084254214513,14.4,1210.0,0.0,1210.0
2016-06-28 03:30:00,26.92030739573212,25.872027881661683,26.780843020240894,25.639079744199574,28.49732006261027,30.7415424054914,0.0,0.0,0.24453797946736625,0.9828421333035564,971.8292037132564,242.9573009283141,4.9933484531671075,4852.681851104211,35.40084254214513,14.4,1210.0,0.0,1210.0
2016-06-28 03:45:00,26.858540375863164,25.792730329686737,26.71609812488786,25.55464317234892,28.45224177285114,30.72007429080743,0.0,0.0,0.22901787746874197,0.92335378811757,975.6446479887313,243.91116199718283,4.9933484531671075,4871.733693875299,35.40084254214513,14.4,1210.0,0.0,1210.0
2016-06-28 04:00:00,26.797223273113417,25.714988976344916,26.651980229644593,25.471946463603317,28.406397659770864,30.695894631794516,0.0,0.0,0.21347585747130934,0.8585403758631642,980.1874606422899,245.04686516057248,4.9933484531671075,4894.417540411973,35.77300815363828,13.8,1275.6974353014596,65.69743530145962,1210.0
2016-06-28 04:15:00,26.71869182088657,25.628733000831165,26.573860837757305,25.3844586378724,28.36108294414155,30.702468316082072,0.0,0.0,0.19564717161059172,0.797223273113417,1085.6889391045668,271.4222347761417,4.887610956398525,5306.425154008172,35.77300815363828,13.8,1275.6974353014596,65.69743530145962,1210.0
2016-06-28 04:30:00,26.65873604266058,25.54698551050743,26.51025630375695,25.29825135350953,28.322666821642223,30.700958607294513,0.0,0.0,0.1778509752745781,0.7186918208865691,1084.3256402713268,271.0814100678317,4.887610956398525,5299.761879693983,35.77300815363828,13.8,1275.6974353014596,65.69743530145962,1210.0
2016-06-28 04:45:00,26.600744509088383,25.468534546698688,26.448833666503276,25.2141714631793,28.28481673867571,30.691660909055383,0.0,0.0,0.16352423128838217,0.6587360426605784,1084.8044538810796,271.2011134702699,4.887610956398525,5302.102134339083,35.77300815363828,13.8,1275.6974353014596,65.69743530145962,1210.0
2016-06-28 05:00:00,26.54301539459876,25.39187411995844,26.387916917123867,25.131922332318773,28.24553269371649,30.677531110146067,0.0,0.0,0.14926483861454554,0.6063981484325716,1086.8815434474309,271.7203858618577,4.887610956398525,5312.2541400610025,35.0,15.8,3010.6343896292015,1800.6343896292015,1210.0
2016-06-28 05:15:00,26.56234119337652,25.36566130724801,26.393787567689984,25.09643920046274,28.22241640952833,30.592622256923015,0.0,0.0,0.14519748146436576,0.5865592666708181,872.3259668562099,218.08149171405248,5.1866488,4524.448429203601,35.0,15.8,3010.6343896292015,1800.6343896292015,1210.0
