time,T_amb,Dew_point,Relative_humidity_percent,Atmostorheric_station_pressure_Pa,Extraterrestrial_horizontal_radiation_Wh/m2,Extraterrestrial_direct_normal_radiation_Wh/m2,Horizontal_infrared_radiation_intensity_Wh/m2,Global_horizontal_radiation_Wh/m2,Direct_normal_radiation_Wh/m2,Diffuse_horizontal_radiation_Wh/m2,Av_global_horizontal_illuminance_lux,Direct_normal_illuminance_lux,Diffuse_horizontal_illuminance_lux,Zenith_luminance_Cd/m2_during_minutes_preceding_indicated_time,Wind_direction,Wind_storeed_m/s,Total_sky_cover,Opaque_sky_cover,Visibility_km,Ceiling_height_m,Present_weather_observation,Present_weather_codes,Precipitable_water_mm,Aerosol_optical_depth,Snow_depth_cm,Days_since_last_snowfall,Albedo,Liquid_precipitation_depth_mm,Liquid_precipitation_quantity
28035000,6.7,4,83,99400,410,1402,297,118,18,112,13100,1000,12600,4000,220,2.6,9,6,30,990,9,999999999,0,0.095,1,88,0,0,0
28035900,6.7,4,83,99400,410,1402,297,118,18,112,13100,1000,12600,4000,220,2.6,9,6,30,990,9,999999999,0,0.095,1,88,0,0,0
28036800,7.4,3.5,76,99400,479,1402,294,87,0,87,10100,0,10100,3560,210,3.1,10,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28037700,7.4,3.5,76,99400,479,1402,294,87,0,87,10100,0,10100,3560,210,3.1,10,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28038600,7.4,3.5,76,99400,479,1402,294,87,0,87,10100,0,10100,3560,210,3.1,10,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28039500,7.4,3.5,76,99400,479,1402,294,87,0,87,10100,0,10100,3560,210,3.1,10,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28040400,7.5,3.7,77,99500,491,1402,297,90,0,90,10400,0,10400,3690,190,4.1,10,5,30,2400,9,999999999,0,0.095,1,88,0,0,0
28041300,7.5,3.7,77,99500,491,1402,297,90,0,90,10400,0,10400,3690,190,4.1,10,5,30,2400,9,999999999,0,0.095,1,88,0,0,0
28042200,7.5,3.7,77,99500,491,1402,297,90,0,90,10400,0,10400,3690,190,4.1,10,5,30,2400,9,999999999,0,0.095,1,88,0,0,0
28043100,7.5,3.7,77,99500,491,1402,297,90,0,90,10400,0,10400,3690,190,4.1,10,5,30,2400,9,999999999,0,0.095,1,88,0,0,0
28044000,7.4,3.5,76,99500,445,1402,303,78,0,78,9100,0,9100,3180,200,2.6,10,7,35,480,9,999999999,0,0.095,1,88,0,0,0
28044900,7.4,3.5,76,99500,445,1402,303,78,0,78,9100,0,9100,3180,200,2.6,10,7,35,480,9,999999999,0,0.095,1,88,0,0,0
28045800,7.4,3.5,76,99500,445,1402,303,78,0,78,9100,0,9100,3180,200,2.6,10,7,35,480,9,999999999,0,0.095,1,88,0,0,0
28046700,7.4,3.5,76,99500,445,1402,303,78,0,78,9100,0,9100,3180,200,2.6,10,7,35,480,9,999999999,0,0.095,1,88,0,0,0
28047600,7.4,3.5,76,99500,343,1402,294,91,6,90,10200,200,10000,3150,210,3.1,9,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28048500,7.4,3.5,76,99500,343,1402,294,91,6,90,10200,200,10000,3150,210,3.1,9,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28049400,7.4,3.5,76,99500,343,1402,294,91,6,90,10200,200,10000,3150,210,3.1,9,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28050300,7.4,3.5,76,99500,343,1402,294,91,6,90,10200,200,10000,3150,210,3.1,9,4,30,2400,9,999999999,0,0.095,1,88,0,0,0
28051200,7.2,3.6,78,99600,194,1402,284,39,0,39,4400,0,4400,1370,200,3.1,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28052100,7.2,3.6,78,99600,194,1402,284,39,0,39,4400,0,4400,1370,200,3.1,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28053000,7.2,3.6,78,99600,194,1402,284,39,0,39,4400,0,4400,1370,200,3.1,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28053900,7.2,3.6,78,99600,194,1402,284,39,0,39,4400,0,4400,1370,200,3.1,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28054800,6,2.8,80,99600,29,1402,279,4,0,4,500,0,500,160,200,1.5,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28055700,6,2.8,80,99600,29,1402,279,4,0,4,500,0,500,160,200,1.5,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28056600,6,2.8,80,99600,29,1402,279,4,0,4,500,0,500,160,200,1.5,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28057500,6,2.8,80,99600,29,1402,279,4,0,4,500,0,500,160,200,1.5,9,1,35,2400,9,999999999,0,0.095,1,88,0,0,0
28058400,4.7,2.5,86,99700,0,1402,277,0,0,0,0,0,0,0,170,2.6,10,2,30,1080,9,999999999,0,0.095,1,88,0,0,0
28059300,4.7,2.5,86,99700,0,1402,277,0,0,0,0,0,0,0,170,2.6,10,2,30,1080,9,999999999,0,0.095,1,88,0,0,0
28060200,4.7,2.5,86,99700,0,1402,277,0,0,0,0,0,0,0,170,2.6,10,2,30,1080,9,999999999,0,0.095,1,88,0,0,0
28061100,4.7,2.5,86,99700,0,1402,277,0,0,0,0,0,0,0,170,2.6,10,2,30,1080,9,999999999,0,0.095,1,88,0,0,0
28062000,4.9,3.6,91,99700,0,1402,284,0,0,0,0,0,0,0,80,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28062900,4.9,3.6,91,99700,0,1402,284,0,0,0,0,0,0,0,80,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28063800,4.9,3.6,91,99700,0,1402,284,0,0,0,0,0,0,0,80,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28064700,4.9,3.6,91,99700,0,1402,284,0,0,0,0,0,0,0,80,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28065600,4.5,2.8,89,99800,0,1402,282,0,0,0,0,0,0,0,110,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28066500,4.5,2.8,89,99800,0,1402,282,0,0,0,0,0,0,0,110,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28067400,4.5,2.8,89,99800,0,1402,282,0,0,0,0,0,0,0,110,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28068300,4.5,2.8,89,99800,0,1402,282,0,0,0,0,0,0,0,110,1.5,10,4,30,2700,9,999999999,0,0.095,1,88,0,0,0
28069200,4.3,2.6,89,99800,0,1402,272,0,0,0,0,0,0,0,110,1.5,10,1,30,2700,9,999999999,0,0.095,1,88,0,0,0
28070100,4.3,2.6,89,99800,0,1402,272,0,0,0,0,0,0,0,110,1.5,10,1,30,2700,9,999999999,0,0.095,1,88,0,0,0
28071000,4.3,2.6,89,99800,0,1402,272,0,0,0,0,0,0,0,110,1.5,10,1,30,2700,9,999999999,0,0.095,1,88,0,0,0
28071900,4.3,2.6,89,99800,0,1402,272,0,0,0,0,0,0,0,110,1.5,10,1,30,2700,9,999999999,0,0.095,1,88,0,0,0
28072800,4,2.9,93,99800,0,1402,275,0,0,0,0,0,0,0,80,1,10,2,30,2700,9,999999999,0,0.095,1,88,0,0,0
28073700,4,2.9,93,99800,0,1402,275,0,0,0,0,0,0,0,80,1,10,2,30,2700,9,999999999,0,0.095,1,88,0,0,0
28074600,4,2.9,93,99800,0,1402,275,0,0,0,0,0,0,0,80,1,10,2,30,2700,9,999999999,0,0.095,1,88,0,0,0
28075500,4,2.9,93,99800,0,1402,275,0,0,0,0,0,0,0,80,1,10,2,30,2700,9,999999999,0,0.095,1,88,0,0,0
28076400,4.4,2.7,89,99800,0,1402,300,0,0,0,0,0,0,0,40,1.5,10,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28077300,4.4,2.7,89,99800,0,1402,300,0,0,0,0,0,0,0,40,1.5,10,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28078200,4.4,2.7,89,99800,0,1402,300,0,0,0,0,0,0,0,40,1.5,10,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28079100,4.4,2.7,89,99800,0,1402,300,0,0,0,0,0,0,0,40,1.5,10,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28080000,4.9,3.2,89,99900,0,1402,303,0,0,0,0,0,0,0,60,2.1,9,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28080900,4.9,3.2,89,99900,0,1402,303,0,0,0,0,0,0,0,60,2.1,9,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28081800,4.9,3.2,89,99900,0,1402,303,0,0,0,0,0,0,0,60,2.1,9,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28082700,4.9,3.2,89,99900,0,1402,303,0,0,0,0,0,0,0,60,2.1,9,9,30,1200,9,999999999,0,0.095,1,88,0,0,0
28083600,5.2,3,86,99900,0,1402,312,0,0,0,0,0,0,0,20,2.1,10,10,30,1200,9,999999999,0,0.094,1,88,0,0,0
28084500,5.2,3,86,99900,0,1402,312,0,0,0,0,0,0,0,20,2.1,10,10,30,1200,9,999999999,0,0.094,1,88,0,0,0
28085400,5.2,3,86,99900,0,1402,312,0,0,0,0,0,0,0,20,2.1,10,10,30,1200,9,999999999,0,0.094,1,88,0,0,0
28086300,5.2,3,86,99900,0,1402,312,0,0,0,0,0,0,0,20,2.1,10,10,30,1200,9,999999999,0,0.094,1,88,0,0,0
28087200,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,40,2.1,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28088100,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,40,2.1,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28089000,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,40,2.1,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28089900,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,40,2.1,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28090800,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,30,0.5,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28091700,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,30,0.5,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28092600,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,30,0.5,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28093500,4.7,2.2,84,99900,0,1402,301,0,0,0,0,0,0,0,30,0.5,9,9,30,1500,9,999999999,0,0.094,1,88,0,0,0
28094400,4.9,3.4,90,99900,0,1402,303,0,0,0,0,0,0,0,10,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28095300,4.9,3.4,90,99900,0,1402,303,0,0,0,0,0,0,0,10,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28096200,4.9,3.4,90,99900,0,1402,303,0,0,0,0,0,0,0,10,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28097100,4.9,3.4,90,99900,0,1402,303,0,0,0,0,0,0,0,10,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28098000,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,1,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28098900,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,1,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28099800,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,1,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28100700,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,1,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28101600,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28102500,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28103400,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28104300,4.5,2.7,88,99900,0,1402,300,0,0,0,0,0,0,0,350,0.5,9,9,20,1500,9,999999999,0,0.094,1,88,0,0,0
28105200,4.5,3.4,93,99900,0,1402,301,0,0,0,0,0,0,0,270,1.5,10,9,20,1350,9,999999999,0,0.094,1,88,0,0,0
28106100,4.5,3.4,93,99900,0,1402,301,0,0,0,0,0,0,0,270,1.5,10,9,20,1350,9,999999999,0,0.094,1,88,0,0,0
28107000,4.5,3.4,93,99900,0,1402,301,0,0,0,0,0,0,0,270,1.5,10,9,20,1350,9,999999999,0,0.094,1,88,0,0,0
28107900,4.5,3.4,93,99900,0,1402,301,0,0,0,0,0,0,0,270,1.5,10,9,20,1350,9,999999999,0,0.094,1,88,0,0,0
28108800,4.3,3.2,93,100000,1,1402,300,0,0,0,0,0,0,0,310,1,10,9,20,1350,0,909999999,0,0.094,1,88,0,0,0
28109700,4.3,3.2,93,100000,1,1402,300,0,0,0,0,0,0,0,310,1,10,9,20,1350,0,909999999,0,0.094,1,88,0,0,0
28110600,4.3,3.2,93,100000,1,1402,300,0,0,0,0,0,0,0,310,1,10,9,20,1350,0,909999999,0,0.094,1,88,0,0,0
28111500,4.3,3.2,93,100000,1,1402,300,0,0,0,0,0,0,0,310,1,10,9,20,1350,0,909999999,0,0.094,1,88,0,0,0
28112400,4.2,3.3,94,100100,118,1402,300,10,0,10,1300,0,1300,410,60,1.5,10,9,12,1080,0,909999999,0,0.094,1,88,0,0,0
28113300,4.2,3.3,94,100100,118,1402,300,10,0,10,1300,0,1300,410,60,1.5,10,9,12,1080,0,909999999,0,0.094,1,88,0,0,0
28114200,4.2,3.3,94,100100,118,1402,300,10,0,10,1300,0,1300,410,60,1.5,10,9,12,1080,0,909999999,0,0.094,1,88,0,0,0
28115100,4.2,3.3,94,100100,118,1402,300,10,0,10,1300,0,1300,410,60,1.5,10,9,12,1080,0,909999999,0,0.094,1,88,0,0,0
28116000,5.1,4.2,94,100100,284,1402,313,41,0,41,4800,0,4800,1610,60,1,10,10,15,1080,0,909999999,0,0.094,1,88,0,0,0
28116900,5.1,4.2,94,100100,284,1402,313,41,0,41,4800,0,4800,1610,60,1,10,10,15,1080,0,909999999,0,0.094,1,88,0,0,0
28117800,5.1,4.2,94,100100,284,1402,313,41,0,41,4800,0,4800,1610,60,1,10,10,15,1080,0,909999999,0,0.094,1,88,0,0,0
28118700,5.1,4.2,94,100100,284,1402,313,41,0,41,4800,0,4800,1610,60,1,10,10,15,1080,0,909999999,0,0.094,1,88,0,0,0
28119600,5.2,4.3,94,100100,405,1402,314,69,0,69,7900,0,8000,2770,360,1,10,10,10,900,0,909999999,0,0.094,1,88,0,0,0
28120500,5.2,4.3,94,100100,405,1402,314,69,0,69,7900,0,8000,2770,360,1,10,10,10,900,0,909999999,0,0.094,1,88,0,0,0
28121400,5.2,4.3,94,100100,405,1402,314,69,0,69,7900,0,8000,2770,360,1,10,10,10,900,0,909999999,0,0.094,1,88,0,0,0
28122300,5.2,4.3,94,100100,405,1402,314,69,0,69,7900,0,8000,2770,360,1,10,10,10,900,0,909999999,0,0.094,1,88,0,0,0
28123200,5.4,4.3,93,100100,474,1402,315,86,0,86,9900,0,9900,3510,360,1,10,10,8,900,0,909999999,0,0.094,1,88,0,0,0
28124100,5.4,4.3,93,100100,474,1402,315,86,0,86,9900,0,9900,3510,360,1,10,10,8,900,0,909999999,0,0.094,1,88,0,0,0
28125000,5.4,4.3,93,100100,474,1402,315,86,0,86,9900,0,9900,3510,360,1,10,10,8,900,0,909999999,0,0.094,1,88,0,0,0
28125900,5.4,4.3,93,100100,474,1402,315,86,0,86,9900,0,9900,3510,360,1,10,10,8,900,0,909999999,0,0.094,1,88,0,0,0
28126800,5.9,5.1,95,100100,486,1402,318,88,0,88,10200,0,10300,3640,340,1.5,10,10,6,900,0,909999999,0,0.094,1,88,0,0,0
28127700,5.9,5.1,95,100100,486,1402,318,88,0,88,10200,0,10300,3640,340,1.5,10,10,6,900,0,909999999,0,0.094,1,88,0,0,0
28128600,5.9,5.1,95,100100,486,1402,318,88,0,88,10200,0,10300,3640,340,1.5,10,10,6,900,0,909999999,0,0.094,1,88,0,0,0
28129500,5.9,5.1,95,100100,486,1402,318,88,0,88,10200,0,10300,3640,340,1.5,10,10,6,900,0,909999999,0,0.094,1,88,0,0,0
28130400,5.8,4.7,93,100100,440,1402,289,77,0,77,8900,0,8900,3130,350,2.1,10,4,6,2100,0,909999999,0,0.094,1,88,0,0,0
28131300,5.8,4.7,93,100100,440,1402,289,77,0,77,8900,0,8900,3130,350,2.1,10,4,6,2100,0,909999999,0,0.094,1,88,0,0,0
28132200,5.8,4.7,93,100100,440,1402,289,77,0,77,8900,0,8900,3130,350,2.1,10,4,6,2100,0,909999999,0,0.094,1,88,0,0,0
28133100,5.8,4.7,93,100100,440,1402,289,77,0,77,8900,0,8900,3130,350,2.1,10,4,6,2100,0,909999999,0,0.094,1,88,0,0,0
28134000,6.2,5.2,93,100100,339,1402,291,53,0,53,6200,0,6200,2110,350,2.1,10,4,6,2100,9,999999999,0,0.094,1,88,0,0,0
28134900,6.2,5.2,93,100100,339,1402,291,53,0,53,6200,0,6200,2110,350,2.1,10,4,6,2100,9,999999999,0,0.094,1,88,0,0,0
28135800,6.2,5.2,93,100100,339,1402,291,53,0,53,6200,0,6200,2110,350,2.1,10,4,6,2100,9,999999999,0,0.094,1,88,0,0,0
28136700,6.2,5.2,93,100100,339,1402,291,53,0,53,6200,0,6200,2110,350,2.1,10,4,6,2100,9,999999999,0,0.094,1,88,0,0,0
28137600,6.2,5.2,93,100000,190,1402,291,22,0,22,2600,0,2600,870,350,2.1,10,4,5,1800,0,999999099,0,0.094,1,88,0,0,0
28138500,6.2,5.2,93,100000,190,1402,291,22,0,22,2600,0,2600,870,350,2.1,10,4,5,1800,0,999999099,0,0.094,1,88,0,0,0
28139400,6.2,5.2,93,100000,190,1402,291,22,0,22,2600,0,2600,870,350,2.1,10,4,5,1800,0,999999099,0,0.094,1,88,0,0,0
28140300,6.2,5.2,93,100000,190,1402,291,22,0,22,2600,0,2600,870,350,2.1,10,4,5,1800,0,999999099,0,0.094,1,88,0,0,0
28141200,5.8,4.7,93,100100,27,1402,308,2,0,2,300,0,300,90,340,2.1,10,9,5,690,0,999999099,0,0.094,1,88,0,0,0
28142100,5.8,4.7,93,100100,27,1402,308,2,0,2,300,0,300,90,340,2.1,10,9,5,690,0,999999099,0,0.094,1,88,0,0,0
28143000,5.8,4.7,93,100100,27,1402,308,2,0,2,300,0,300,90,340,2.1,10,9,5,690,0,999999099,0,0.094,1,88,0,0,0
28143900,5.8,4.7,93,100100,27,1402,308,2,0,2,300,0,300,90,340,2.1,10,9,5,690,0,999999099,0,0.094,1,88,0,0,0
28144800,5.7,4.3,91,100100,0,1402,307,0,0,0,0,0,0,0,360,2.1,10,9,9,780,9,999999999,0,0.094,1,88,0,0,0
28145700,5.7,4.3,91,100100,0,1402,307,0,0,0,0,0,0,0,360,2.1,10,9,9,780,9,999999999,0,0.094,1,88,0,0,0
28146600,5.7,4.3,91,100100,0,1402,307,0,0,0,0,0,0,0,360,2.1,10,9,9,780,9,999999999,0,0.094,1,88,0,0,0
28147500,5.7,4.3,91,100100,0,1402,307,0,0,0,0,0,0,0,360,2.1,10,9,9,780,9,999999999,0,0.094,1,88,0,0,0
28148400,5.6,4.3,91,100100,0,1402,290,0,0,0,0,0,0,0,340,2.1,10,5,15,2700,9,999999999,0,0.094,1,88,0,0,0
28149300,5.6,4.3,91,100100,0,1402,290,0,0,0,0,0,0,0,340,2.1,10,5,15,2700,9,999999999,0,0.094,1,88,0,0,0
28150200,5.6,4.3,91,100100,0,1402,290,0,0,0,0,0,0,0,340,2.1,10,5,15,2700,9,999999999,0,0.094,1,88,0,0,0
28151100,5.6,4.3,91,100100,0,1402,290,0,0,0,0,0,0,0,340,2.1,10,5,15,2700,9,999999999,0,0.094,1,88,0,0,0
28152000,5.8,3.6,86,100000,0,1402,283,0,0,0,0,0,0,0,360,3.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28152900,5.8,3.6,86,100000,0,1402,283,0,0,0,0,0,0,0,360,3.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28153800,5.8,3.6,86,100000,0,1402,283,0,0,0,0,0,0,0,360,3.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28154700,5.8,3.6,86,100000,0,1402,283,0,0,0,0,0,0,0,360,3.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28155600,4.9,3.3,89,100000,0,1402,279,0,0,0,0,0,0,0,350,2.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28156500,4.9,3.3,89,100000,0,1402,279,0,0,0,0,0,0,0,350,2.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28157400,4.9,3.3,89,100000,0,1402,279,0,0,0,0,0,0,0,350,2.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28158300,4.9,3.3,89,100000,0,1402,279,0,0,0,0,0,0,0,350,2.6,10,2,20,3000,9,999999999,0,0.094,1,88,0,0,0
28159200,4.6,3.7,94,100000,0,1402,278,0,0,0,0,0,0,0,340,3.1,10,2,12,3000,9,999999999,0,0.094,1,88,0,0,0
28160100,4.6,3.7,94,100000,0,1402,278,0,0,0,0,0,0,0,340,3.1,10,2,12,3000,9,999999999,0,0.094,1,88,0,0,0
28161000,4.6,3.7,94,100000,0,1402,278,0,0,0,0,0,0,0,340,3.1,10,2,12,3000,9,999999999,0,0.094,1,88,0,0,0
28161900,4.6,3.7,94,100000,0,1402,278,0,0,0,0,0,0,0,340,3.1,10,2,12,3000,9,999999999,0,0.094,1,88,0,0,0
28162800,3.9,2.8,93,100000,0,1402,287,0,0,0,0,0,0,0,360,3.1,10,7,12,3000,9,999999999,0,0.094,1,88,0,0,0
28163700,3.9,2.8,93,100000,0,1402,287,0,0,0,0,0,0,0,360,3.1,10,7,12,3000,9,999999999,0,0.094,1,88,0,0,0
28164600,3.9,2.8,93,100000,0,1402,287,0,0,0,0,0,0,0,360,3.1,10,7,12,3000,9,999999999,0,0.094,1,88,0,0,0
28165500,3.9,2.8,93,100000,0,1402,287,0,0,0,0,0,0,0,360,3.1,10,7,12,3000,9,999999999,0,0.094,1,88,0,0,0
28166400,3.9,2.8,93,100000,0,1402,281,0,0,0,0,0,0,0,350,3.1,10,5,12,3000,9,999999999,0,0.094,1,88,0,0,0
28167300,3.9,2.8,93,100000,0,1402,281,0,0,0,0,0,0,0,350,3.1,10,5,12,3000,9,999999999,0,0.094,1,88,0,0,0
28168200,3.9,2.8,93,100000,0,1402,281,0,0,0,0,0,0,0,350,3.1,10,5,12,3000,9,999999999,0,0.094,1,88,0,0,0
28169100,3.9,2.8,93,100000,0,1402,281,0,0,0,0,0,0,0,350,3.1,10,5,12,3000,9,999999999,0,0.094,1,88,0,0,0
28170000,3.7,2.8,94,99900,0,1403,280,0,0,0,0,0,0,0,350,2.6,10,5,10,3000,9,999999999,0,0.093,1,88,0,0,0
28170900,3.7,2.8,94,99900,0,1403,280,0,0,0,0,0,0,0,350,2.6,10,5,10,3000,9,999999999,0,0.093,1,88,0,0,0
28171800,3.7,2.8,94,99900,0,1403,280,0,0,0,0,0,0,0,350,2.6,10,5,10,3000,9,999999999,0,0.093,1,88,0,0,0
28172700,3.7,2.8,94,99900,0,1403,280,0,0,0,0,0,0,0,350,2.6,10,5,10,3000,9,999999999,0,0.093,1,88,0,0,0
28173600,3.7,2.2,90,99800,0,1403,278,0,0,0,0,0,0,0,360,3.6,10,4,10,3000,9,999999999,0,0.093,1,88,0,0,0
28174500,3.7,2.2,90,99800,0,1403,278,0,0,0,0,0,0,0,360,3.6,10,4,10,3000,9,999999999,0,0.093,1,88,0,0,0
28175400,3.7,2.2,90,99800,0,1403,278,0,0,0,0,0,0,0,360,3.6,10,4,10,3000,9,999999999,0,0.093,1,88,0,0,0
28176300,3.7,2.2,90,99800,0,1403,278,0,0,0,0,0,0,0,360,3.6,10,4,10,3000,9,999999999,0,0.093,1,88,0,0,0
28177200,3.8,2,88,99800,0,1403,269,0,0,0,0,0,0,0,360,4.1,10,1,8,3000,9,999999999,0,0.093,1,88,0,0,0
28178100,3.8,2,88,99800,0,1403,269,0,0,0,0,0,0,0,360,4.1,10,1,8,3000,9,999999999,0,0.093,1,88,0,0,0
28179000,3.8,2,88,99800,0,1403,269,0,0,0,0,0,0,0,360,4.1,10,1,8,3000,9,999999999,0,0.093,1,88,0,0,0
28179900,3.8,2,88,99800,0,1403,269,0,0,0,0,0,0,0,360,4.1,10,1,8,3000,9,999999999,0,0.093,1,88,0,0,0
28180800,3.8,2,88,99700,0,1403,297,0,0,0,0,0,0,0,360,4.1,10,9,8,1200,0,909999999,0,0.093,1,88,0,0,0
28181700,3.8,2,88,99700,0,1403,297,0,0,0,0,0,0,0,360,4.1,10,9,8,1200,0,909999999,0,0.093,1,88,0,0,0
28182600,3.8,2,88,99700,0,1403,297,0,0,0,0,0,0,0,360,4.1,10,9,8,1200,0,909999999,0,0.093,1,88,0,0,0
28183500,3.8,2,88,99700,0,1403,297,0,0,0,0,0,0,0,360,4.1,10,9,8,1200,0,909999999,0,0.093,1,88,0,0,0
28184400,3.6,1.2,84,99700,0,1403,295,0,0,0,0,0,0,0,360,4.6,10,9,8,900,0,919999999,0,0.093,1,88,0,0,0
28185300,3.6,1.2,84,99700,0,1403,295,0,0,0,0,0,0,0,360,4.6,10,9,8,900,0,919999999,0,0.093,1,88,0,0,0
28186200,3.6,1.2,84,99700,0,1403,295,0,0,0,0,0,0,0,360,4.6,10,9,8,900,0,919999999,0,0.093,1,88,0,0,0
28187100,3.6,1.2,84,99700,0,1403,295,0,0,0,0,0,0,0,360,4.6,10,9,8,900,0,919999999,0,0.093,1,88,0,0,0
28188000,2.8,1.5,91,99700,0,1403,292,0,0,0,0,0,0,0,350,3.6,10,9,8,750,0,919999999,0,0.093,1,88,0,0,0
28188900,2.8,1.5,91,99700,0,1403,292,0,0,0,0,0,0,0,350,3.6,10,9,8,750,0,919999999,0,0.093,1,88,0,0,0
28189800,2.8,1.5,91,99700,0,1403,292,0,0,0,0,0,0,0,350,3.6,10,9,8,750,0,919999999,0,0.093,1,88,0,0,0
28190700,2.8,1.5,91,99700,0,1403,292,0,0,0,0,0,0,0,350,3.6,10,9,8,750,0,919999999,0,0.093,1,88,0,0,0
28191600,2.1,1.4,95,99700,0,1403,297,0,0,0,0,0,0,0,330,3.1,10,10,8,390,0,919999999,0,0.093,1,88,0,0,0
28192500,2.1,1.4,95,99700,0,1403,297,0,0,0,0,0,0,0,330,3.1,10,10,8,390,0,919999999,0,0.093,1,88,0,0,0
28193400,2.1,1.4,95,99700,0,1403,297,0,0,0,0,0,0,0,330,3.1,10,10,8,390,0,919999999,0,0.093,1,88,0,0,0
28194300,2.1,1.4,95,99700,0,1403,297,0,0,0,0,0,0,0,330,3.1,10,10,8,390,0,919999999,0,0.093,1,88,0,0,0
28195200,1.1,0.6,96,99700,1,1403,284,0,0,0,0,0,0,0,310,2.6,10,9,0.5,180,0,999199999,0,0.093,1,88,0,0,0
28196100,1.1,0.6,96,99700,1,1403,284,0,0,0,0,0,0,0,310,2.6,10,9,0.5,180,0,999199999,0,0.093,1,88,0,0,0
