Koordinatensystem : Lambert konform konisch
Rechtswert        : 3835500 Meter
Hochwert          : 2375500 Meter
Hoehenlage        : 207 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3835500 2375500  6  4 14  23.8  989 215  2.8 8 11.7  60    0  150 390 -509  2
3835500 2375500  6  4 15  23.7  989 316  0.9 8 12.3  65    1  225 394 -510  2
3835500 2375500  6  4 16  24.8  988 114  1.5 8 12.3  63   12  243 397 -496  2
3835500 2375500  6  4 17  23.7  987 358  1.8 8 12.2  62    0  105 396 -487  2
3835500 2375500  6  4 18  21.9  987 140  1.5 4 13.2  73  124  170 379 -484  2
3835500 2375500  6  4 19  21.9  986  94  2.4 4 13.4  78  114   92 361 -475  2
3835500 2375500  6  4 20  21.1  986 111  2.6 5 13.0  78   26   37 364 -465  2
3835500 2375500  6  4 21  17.8  986 234  1.0 4 12.9  88    0    0 357 -455  2
3835500 2375500  6  4 22  20.0  987 247  3.5 5 12.7  90    0    0 356 -446  2
3835500 2375500  6  4 23  18.8  986  10  2.4 4 12.5  86    0    0 357 -440  2
3835500 2375500  6  4 24  17.8  986 296  2.2 4 12.1  89    0    0 350 -437  2
3835500 2375500  6  5  1  18.5  986 354  6.0 5 11.2  83    0    0 353 -433  2
3835500 2375500  6  5  2  18.3  987 250  5.7 5 10.2  75    0    0 357 -429  2
3835500 2375500  6  5  3  16.8  986 258  2.9 5 10.2  79    0    0 354 -426  2
3835500 2375500  6  5  4  13.9  986 279  1.1 3 10.0  89    0    0 339 -424  2
3835500 2375500  6  5  5  13.4  986 236  1.4 4  9.6  96    0    1 328 -424  2
3835500 2375500  6  5  6  15.0  986 189  1.2 4  9.9  95    3   42 333 -424  2
3835500 2375500  6  5  7  18.7  987 211  1.9 4 10.6  86   48  118 339 -426  2
3835500 2375500  6  5  8  20.1  986 182  2.3 2 10.7  74  227  151 338 -432  2
3835500 2375500  6  5  9  21.5  986 210  2.4 2 10.8  68  348  182 334 -440  2
3835500 2375500  6  5 10  22.3  986 191  4.5 2 10.7  63  446  211 336 -452  2
3835500 2375500  6  5 11  23.8  985 221  3.7 3 10.8  59  666  147 346 -467  2
3835500 2375500  6  5 12  25.0  986 224  3.7 3 10.7  54  742  139 358 -482  2
3835500 2375500  6  5 13  25.8  985 207  3.8 1  9.9  47  751  144 355 -486  2
3835500 2375500  6  5 14  26.3  984 171  2.5 1  9.6  44  620  204 351 -493  2
3835500 2375500  6  5 15  27.0  983 139  2.2 4  9.1  40  241  332 362 -502  2
3835500 2375500  6  5 16  27.2  983 240  2.3 4  9.1  39  237  277 372 -498  2
3835500 2375500  6  5 17  25.6  982 296  3.3 4  9.6  43  255  194 370 -489  2
3835500 2375500  6  5 18  23.4  982  22  4.8 4  9.7  49  201  132 361 -475  2
3835500 2375500  6  5 19  20.5  982 325  2.7 2  9.8  58  121   82 344 -462  2
3835500 2375500  6  5 20  20.3  982  55  1.5 3  9.8  63   25   35 335 -450  2
3835500 2375500  6  5 21  19.0  981  82  2.6 2 10.3  69    0    0 335 -442  2
3835500 2375500  6  5 22  18.7  982  25  2.0 3 11.0  78    0    0 334 -437  2
3835500 2375500  6  5 23  15.9  982 280  0.8 6 10.8  84    0    0 347 -432  2
3835500 2375500  6  5 24  15.6  982 286  0.8 7 10.6  91    0    0 359 -429  2
3835500 2375500  6  6  1  14.2  982 278  0.9 3 10.4  95    0    0 339 -427  2
3835500 2375500  6  6  2  13.9  982 286  1.1 3 10.0  96    0    0 313 -426  2
3835500 2375500  6  6  3  13.5  982 244  1.6 6  9.9  97    0    0 326 -427  2
3835500 2375500  6  6  4  14.2  982  65  1.1 7 10.1  98    0    0 348 -426  2
3835500 2375500  6  6  5  15.9  982 297  2.6 7 10.2  92    0    4 358 -424  2
3835500 2375500  6  6  6  17.7  982 169  3.0 4  9.7  79    0   17 345 -423  2
3835500 2375500  6  6  7  16.8  982 205  4.3 7  9.5  74    0   23 344 -424  2
3835500 2375500  6  6  8  17.5  983 224  5.0 7  9.3  73    0   51 361 -428  2
3835500 2375500  6  6  9  15.6  983 225  3.7 8  9.4  78    0   60 366 -435  2
3835500 2375500  6  6 10  17.0  984 229  3.8 8 10.2  85    0   90 372 -445  2
3835500 2375500  6  6 11  16.5  984 226  3.7 8 10.2  83    0  204 374 -456  2
3835500 2375500  6  6 12  19.7  984 211  3.4 5 10.2  76  139  439 368 -469  2
3835500 2375500  6  6 13  20.7  983 219  2.1 3 10.6  69  241  447 359 -481  2
3835500 2375500  6  6 14  22.4  983 248  4.5 4 10.3  62  418  376 361 -488  2
3835500 2375500  6  6 15  22.5  983 118  4.3 2  9.5  54  491  293 360 -478  2
3835500 2375500  6  6 16  23.3  982 105  3.1 2  9.2  51  412  260 352 -466  2
3835500 2375500  6  6 17  23.4  982  79  3.1 2  9.5  51  301  222 349 -465  2
3835500 2375500  6  6 18  22.7  981  25  3.5 2  9.3  51  167  178 345 -461  2
3835500 2375500  6  6 19  22.0  981 208  3.1 5  9.2  53   55  112 352 -455  2
3835500 2375500  6  6 20  21.4  982 263  2.1 6  9.5  57   11   38 364 -447  2
3835500 2375500  6  6 21  20.0  982 241  2.2 6  9.3  59    0    0 366 -436  2
3835500 2375500  6  6 22  16.8  982 230  1.5 5  9.3  68    0    0 356 -431  2
3835500 2375500  6  6 23  17.4  983 212  2.2 3  9.4  75    0    0 343 -430  2
3835500 2375500  6  6 24  15.6  983 212  1.5 2  9.3  77    0    0 331 -429  2
3835500 2375500  6  7  1  14.0  983 188  0.4 0  9.3  85    0    0 317 -428  2
3835500 2375500  6  7  2  12.2  982 216  0.0 0  9.0  93    0    0 303 -426  2
3835500 2375500  6  7  3  12.0  983 229  1.4 0  8.8  96    0    0 296 -424  2
3835500 2375500  6  7  4  12.5  982 226  1.6 1  8.7  95    0    0 296 -421  2
3835500 2375500  6  7  5  11.1  982 240  2.3 0  8.6  96    0    5 292 -418  2
3835500 2375500  6  7  6  13.5  983 222  0.6 3  9.0  97   31   55 298 -417  2
3835500 2375500  6  7  7  16.5  983 192  0.4 2  9.7  88  136  105 312 -420  2
3835500 2375500  6  7  8  18.6  982 278  1.1 1  9.8  76  262  140 310 -426  2
3835500 2375500  6  7  9  20.2  982 223  1.6 2 10.4  71  360  184 321 -432  2
3835500 2375500  6  7 10  21.5  982 263  1.6 2 10.7  67  485  201 336 -445  2
3835500 2375500  6  7 11  23.4  982  81  1.7 2 10.4  59  652  169 346 -461  2
3835500 2375500  6  7 12  24.8  982  76  2.3 3 10.1  52  459  316 362 -473  2
3835500 2375500  6  7 13  25.1  981 116  1.8 4  9.7  47  326  381 376 -482  2
3835500 2375500  6  7 14  25.3  981 140  3.0 3  9.7  46  179  393 378 -483  2
3835500 2375500  6  7 15  24.8  980 116  2.7 6 10.1  49    2  220 387 -473  2
3835500 2375500  6  7 16  24.1  979 103  2.0 7 10.8  54    0  106 397 -460  2
3835500 2375500  6  7 17  23.3  979 109  2.1 8 11.0  58    0   58 399 -449  2
3835500 2375500  6  7 18  20.8  978 130  2.8 7 10.9  64    0   47 394 -436  2
3835500 2375500  6  7 19  15.3  978  87  2.5 8 11.1  82    0   23 382 -428  2
3835500 2375500  6  7 20  15.7  979 112  2.5 8 11.5 100    0    9 378 -423  2
3835500 2375500  6  7 21  15.1  979 159  3.0 8 11.4 100    0    0 379 -418  2
3835500 2375500  6  7 22  14.9  979 180  2.1 8 11.1 100    0    0 377 -414  2
3835500 2375500  6  7 23  15.1  980 191  2.9 8 11.1 100    0    0 376 -410  2
3835500 2375500  6  7 24  14.6  980 240  3.3 8 10.9  99    0    0 373 -406  2
3835500 2375500  6  8  1  14.6  981 243  2.7 7 10.7  99    0    0 366 -405  2
3835500 2375500  6  8  2  14.6  981 227  3.2 7 10.5  98    0    0 360 -404  2
3835500 2375500  6  8  3  14.9  981 215  2.9 8 10.4  96    0    0 364 -404  2
3835500 2375500  6  8  4  14.9  981 194  3.1 8 10.3  94    0    0 369 -404  2
3835500 2375500  6  8  5  15.1  981 193  3.7 6 10.2  92    0    1 359 -403  2
3835500 2375500  6  8  6  15.3  981 202  3.2 7 10.2  91    0   20 353 -402  2
3835500 2375500  6  8  7  14.9  981 219  2.9 8 10.2  92    0   34 362 -402  2
3835500 2375500  6  8  8  15.0  982  61  3.6 7 10.4  95    0   67 361 -404  2
3835500 2375500  6  8  9  14.7  983  36  2.0 8 10.4  95    0   83 360 -406  2
3835500 2375500  6  8 10  13.9  983 113  1.0 7  9.8  93    0  121 356 -406  2
3835500 2375500  6  8 11  13.0  984 164  2.3 7  9.0  91    0  156 347 -407  2
3835500 2375500  6  8 12  13.5  986 149  2.7 7  8.6  88    0  222 346 -410  2
3835500 2375500  6  8 13  14.1  986 125  3.4 7  8.6  85   10  278 349 -413  2
3835500 2375500  6  8 14  14.8  986 178  2.9 6  8.3  78    3  254 346 -418  2
3835500 2375500  6  8 15  15.4  986 199  3.4 7  8.0  73    0  198 348 -418  2
3835500 2375500  6  8 16  15.5  986 206  2.7 6  8.3  73    0  120 348 -416  2
3835500 2375500  6  8 17  15.2  987 207  3.2 7  8.5  76    0  110 347 -418  2
3835500 2375500  6  8 18  15.1  987 189  3.1 8  8.8  80    0   68 356 -418  2
3835500 2375500  6  8 19  15.1  987 209  3.2 8  8.9  81    0   42 360 -414  2
3835500 2375500  6  8 20  15.0  988 209  2.6 8  8.8  80    0   10 360 -409  2
3835500 2375500  6  8 21  13.1  988 187  1.9 6  8.9  86    0    0 347 -404  2
3835500 2375500  6  8 22  12.6  988 181  1.4 8  9.0  94    0    0 343 -400  2
3835500 2375500  6  8 23  12.3  989 182  1.8 8  8.9  96    0    0 351 -397  2
3835500 2375500  6  8 24  12.1  989 196  2.3 8  8.8  97    0    0 349 -395  2
3835500 2375500  6  9  1  11.6  990 202  1.0 8  8.6  96    0    0 349 -393  2
3835500 2375500  6  9  2  11.7  990 338  1.4 8  8.3  94    0    0 348 -391  2
3835500 2375500  6  9  3  11.5  990 233  1.3 7  8.2  94    0    0 342 -390  2
3835500 2375500  6  9  4  11.5  990 189  1.5 6  8.2  94    0    0 333 -387  2
3835500 2375500  6  9  5  11.2  990 171  0.9 5  8.2  96    0    2 323 -384  2
3835500 2375500  6  9  6  12.0  991 163  1.7 5  8.3  94    4   47 320 -382  2
3835500 2375500  6  9  7  12.7  991 157  1.3 6  8.2  90    4   98 325 -382  2
3835500 2375500  6  9  8  13.8  991 185  1.2 7  8.1  83    3  150 333 -387  2
3835500 2375500  6  9  9  14.5  992 182  2.1 7  8.0  77   25  254 340 -394  2
3835500 2375500  6  9 10  15.4  993 195  1.8 5  7.8  72   78  340 335 -402  2
3835500 2375500  6  9 11  16.3  992 175  1.8 6  7.5  66   39  344 334 -410  2
3835500 2375500  6  9 12  17.1  992 130  1.5 7  6.8  56   20  327 344 -417  2
3835500 2375500  6  9 13  17.2  992 155  1.4 8  6.2  50    0  221 353 -422  2
3835500 2375500  6  9 14  17.2  992 195  0.9 7  6.0  48    0  246 353 -429  2
3835500 2375500  6  9 15  17.5  992 203  1.6 8  6.0  48    0  215 355 -430  2
3835500 2375500  6  9 16  17.0  992 215  1.5 8  6.4  51    0  174 361 -422  2
3835500 2375500  6  9 17  18.4  993 233  0.5 5  6.4  50   93  252 350 -417  2
3835500 2375500  6  9 18  17.9  993 330  1.2 6  6.2  46  118  178 342 -419  2
3835500 2375500  6  9 19  16.4  993 184  1.3 7  6.8  54    1   75 348 -416  2
3835500 2375500  6  9 20  15.2  993 265  1.1 7  7.3  64    1   32 349 -409  2
3835500 2375500  6  9 21  14.1  993 246  1.0 7  7.5  71    0    0 349 -402  2
3835500 2375500  6  9 22  12.8  993 240  0.8 6  7.5  77    0    0 345 -396  2
3835500 2375500  6  9 23  13.1  993 201  1.1 5  7.8  78    0    0 321 -394  2
3835500 2375500  6  9 24  14.0  993 160  1.4 5  8.2  77    0    0 297 -391  2
3835500 2375500  6 10  1  15.5  997 126  1.7 5  8.7  75    0    0 342 -416  2
3835500 2375500  6 10  2  16.4  996 112  1.8 6  9.2  75    0    0 342 -413  2
3835500 2375500  6 10  3  17.1  996  96  1.8 7  9.6  76    0    0 343 -409  2
3835500 2375500  6 10  4  16.3  995 119  1.7 7  9.6  80    0    0 342 -404  2
3835500 2375500  6 10  5  16.9  995 133  1.8 6  9.7  80    0    3 338 -401  2
3835500 2375500  6 10  6  15.4  995 203  1.8 6  9.6  87   31   55 333 -400  2
3835500 2375500  6 10  7  18.5  995 238  2.4 3  9.9  81  120  113 327 -404  2
3835500 2375500  6 10  8  19.8  995 254  1.9 1 10.2  72  190  179 320 -415  2
3835500 2375500  6 10  9  21.3  995 225  2.1 1 10.4  67  382  182 321 -430  2
3835500 2375500  6 10 10  23.5  995 253  2.6 3 10.4  60  533  184 335 -446  2
3835500 2375500  6 10 11  25.0  994 305  1.2 4 10.5  54  637  191 351 -461  2
3835500 2375500  6 10 12  26.3  993  42  1.7 4 11.1  52  712  187 362 -476  2
3835500 2375500  6 10 13  27.8  994  31  2.6 4 11.1  48  769  162 370 -489  2
3835500 2375500  6 10 14  28.5  993 222  1.8 5 10.4  42  747  155 377 -495  2
3835500 2375500  6 10 15  29.6  992  14  2.2 2  9.8  38  707  133 376 -495  2
3835500 2375500  6 10 16  30.2  991 288  2.6 2  9.6  36  591  130 371 -490  2
3835500 2375500  6 10 17  30.1  990 333  2.7 5  9.6  35  353  168 380 -483  2
3835500 2375500  6 10 18  29.8  990   8  2.0 6  9.8  36  178  156 392 -477  2
3835500 2375500  6 10 19  28.6  989  12  2.1 6 10.1  39   89  101 393 -469  2
3835500 2375500  6 10 20  26.8  989  68  1.9 7 10.7  45   21   42 393 -461  2
3835500 2375500  6 10 21  24.4  989 177  0.8 7 11.3  53    0    2 392 -453  2
3835500 2375500  6 10 22  23.9  988 252  2.5 5 11.1  57    0    0 381 -445  2
3835500 2375500  6 10 23  21.6  988 231  3.2 5 10.8  60    0    0 371 -439  2
3835500 2375500  6 10 24  22.7  988 142  3.3 7 10.4  61    0    0 375 -436  2
3835500 2375500  6 11  1  21.0  988 146  3.0 7 10.5  62    0    0 379 -434  2
3835500 2375500  6 11  2  19.8  988   5  1.4 7 10.9  71    0    0 374 -431  2
3835500 2375500  6 11  3  20.0  987 337  1.8 8 10.8  72    0    0 376 -427  2
3835500 2375500  6 11  4  19.0  987 313  1.7 8 10.9  74    0    0 377 -426  2
3835500 2375500  6 11  5  19.5  987  71  1.8 7 11.2  78    0    0 374 -426  2
3835500 2375500  6 11  6  19.5  987  46  2.3 7 11.3  77    0   13 372 -426  2
3835500 2375500  6 11  7  20.0  987  10  2.5 8 11.6  78    0   34 376 -430  2
3835500 2375500  6 11  8  22.0  987  44  2.1 7 11.6  72    0  110 382 -437  2
3835500 2375500  6 11  9  23.4  987  75  2.5 8 11.4  64    0  172 388 -444  2
3835500 2375500  6 11 10  23.8  986  36  1.3 7 11.7  62   38  308 393 -449  2
3835500 2375500  6 11 11  24.5  986  72  1.6 7 12.0  62   37  345 394 -454  2
3835500 2375500  6 11 12  25.5  987  72  1.1 7 11.8  58   47  371 398 -460  2
3835500 2375500  6 11 13  26.5  987 129  1.5 7 11.8  54    8  299 404 -471  2
3835500 2375500  6 11 14  27.0  987 173  1.2 5 12.0  53  139  398 402 -485  2
3835500 2375500  6 11 15  28.3  986 141  1.9 5 12.3  52  197  368 401 -494  2
3835500 2375500  6 11 16  28.7  986 152  2.6 6 12.6  50  193  312 406 -490  2
3835500 2375500  6 11 17  26.8  986 255  2.4 7 12.5  52   20  202 408 -481  2
3835500 2375500  6 11 18  27.8  985 109  2.3 5 12.3  52  176  163 401 -475  2
3835500 2375500  6 11 19  26.3  985 356  1.8 6 12.1  52   45  105 396 -469  2
3835500 2375500  6 11 20  25.0  984  55  2.0 7 12.6  59    1   31 398 -462  2
3835500 2375500  6 11 21  23.5  985  81  3.5 7 13.1  67    0    1 398 -455  2
3835500 2375500  6 11 22  20.1  985 105  3.1 7 12.9  76    0    0 390 -448  2
3835500 2375500  6 11 23  17.7  986 150  4.0 7 12.1  85    0    0 380 -443  2
3835500 2375500  6 11 24  17.5  988  77  2.8 8 11.5  88    0    0 380 -439  2
3835500 2375500  6 12  1  16.7  988 225  2.2 7 11.6  92    0    0 380 -435  2
3835500 2375500  6 12  2  16.4  989 235  4.0 6 11.5  95    0    0 370 -434  2
3835500 2375500  6 12  3  16.1  989 191  2.6 6 11.5  96    0    0 363 -431  2
3835500 2375500  6 12  4  15.7  989 152  3.0 6 11.4  98    0    0 361 -427  2
3835500 2375500  6 12  5  15.6  989 163  1.7 6 11.1  97    0    3 357 -423  2
3835500 2375500  6 12  6  15.8  989 181  1.5 5 11.2  98   11   53 351 -419  2
3835500 2375500  6 12  7  17.0  989 175  1.6 4 11.5  96   76  130 340 -419  2
3835500 2375500  6 12  8  19.0  989 192  1.9 2 11.9  89  202  185 330 -424  2
3835500 2375500  6 12  9  20.1  989 203  2.3 2 12.1  82  335  222 327 -434  2
3835500 2375500  6 12 10  22.0  989 209  2.0 5 11.9  74  384  283 345 -446  2
3835500 2375500  6 12 11  23.1  988 231  2.5 5 11.9  67  273  383 362 -457  2
3835500 2375500  6 12 12  23.7  988 226  1.9 6 11.3  61  390  376 369 -466  2
3835500 2375500  6 12 13  25.0  988 243  1.9 6 10.5  54  588  296 376 -473  2
3835500 2375500  6 12 14  25.1  988 241  1.6 5 10.0  49  371  376 377 -478  2
3835500 2375500  6 12 15  25.6  988 248  1.5 4  9.8  47  303  354 371 -477  2
3835500 2375500  6 12 16  25.5  988 287  2.7 5  9.9  47  139  318 372 -473  2
3835500 2375500  6 12 17  25.3  987 283  1.7 7 10.0  48   62  237 381 -467  2
3835500 2375500  6 12 18  25.5  987 328  0.2 6 10.4  50   80  177 386 -460  2
3835500 2375500  6 12 19  24.5  987   3  1.5 5 10.5  51   57  110 377 -452  2
3835500 2375500  6 12 20  23.2  986 335  1.7 5 10.7  56   32   48 371 -442  2
3835500 2375500  6 12 21  21.4  986  12  1.2 3 11.3  65    0    4 358 -434  2
3835500 2375500  6 12 22  20.2  986 226  2.4 3 11.2  70    0    0 344 -428  2
3835500 2375500  6 12 23  19.2  986 130  1.4 2 11.0  74    0    0 336 -425  2
3835500 2375500  6 12 24  18.3  986  79  1.0 2 10.7  77    0    0 330 -424  2
3835500 2375500  6 13  1  18.1  986 124  1.5 2 10.3  76    0    0 328 -422  2
3835500 2375500  6 13  2  18.0  986 145  0.9 3 10.2  76    0    0 330 -421  2
3835500 2375500  6 13  3  17.4  986 276  1.5 7 10.5  80    0    0 349 -419  2
3835500 2375500  6 13  4  16.9  985  46  1.5 7 11.1  88    0    0 369 -417  2
3835500 2375500  6 13  5  16.4  985  43  2.7 6 11.4  93    0    1 362 -414  2
3835500 2375500  6 13  6  16.9  986 155  0.8 8 11.5  94    0   18 367 -413  2
3835500 2375500  6 13  7  17.3  986 165  1.6 6 11.5  91    1   84 369 -414  2
3835500 2375500  6 13  8  18.9  986 164  1.4 5 11.3  84   84  200 355 -415  2
3835500 2375500  6 13  9  20.7  986 180  2.5 4 11.4  77  258  245 351 -419  2
3835500 2375500  6 13 10  20.8  986 200  2.7 5 11.7  74  205  333 358 -426  2
3835500 2375500  6 13 11  22.0  986 262  2.2 7 12.0  73   61  357 377 -434  2
3835500 2375500  6 13 12  22.5  985 273  2.4 7 11.9  69   53  365 390 -441  2
3835500 2375500  6 13 13  22.6  985 255  2.0 6 12.2  69  135  408 391 -447  2
3835500 2375500  6 13 14  24.4  985 261  0.9 4 12.5  66  447  328 387 -451  2
3835500 2375500  6 13 15  24.0  985 288  1.9 6 12.3  63   61  330 388 -446  2
3835500 2375500  6 13 16  21.2  984 233  0.9 7 12.5  70    0  120 389 -446  2
3835500 2375500  6 13 17  22.5  984 195  2.2 4 13.1  77   97  241 380 -445  2
3835500 2375500  6 13 18  21.6  983 185  1.7 4 12.2  71  144  170 369 -439  2
3835500 2375500  6 13 19  21.2  983 195  1.0 4 11.3  68   28  100 363 -436  2
3835500 2375500  6 13 20  19.8  983 184  1.4 7 11.7  75    2   35 372 -432  2
3835500 2375500  6 13 21  18.6  983 211  2.8 7 12.0  83    0    0 380 -428  2
3835500 2375500  6 13 22  18.3  983 252  2.5 7 12.0  87    0    0 379 -425  2
3835500 2375500  6 13 23  18.0  983 225  1.8 6 12.0  89    0    0 372 -422  2
3835500 2375500  6 13 24  16.9  984 217  2.0 5 11.7  91    0    0 359 -419  2
3835500 2375500  6 14  1  16.9  983 219  2.0 7 11.5  92    0    0 363 -416  2
3835500 2375500  6 14  2  17.5  983 217  2.2 7 11.4  89    0    0 374 -414  2
3835500 2375500  6 14  3  17.8  983 226  2.6 6 11.2  86    0    0 371 -412  2
3835500 2375500  6 14  4  18.4  983 207  3.9 6 11.0  82    0    0 368 -410  2
3835500 2375500  6 14  5  17.5  984 209  4.5 6 10.9  82    0    1 367 -407  2
3835500 2375500  6 14  6  18.3  984 209  4.3 7 11.1  83    0   24 370 -406  2
3835500 2375500  6 14  7  18.3  985 213  4.2 5 11.2  82   21  106 365 -407  2
3835500 2375500  6 14  8  18.9  985 209  5.3 5 11.2  81    7  145 356 -411  2
3835500 2375500  6 14  9  19.8  986 167  4.2 6 11.0  76    9  204 363 -419  2
3835500 2375500  6 14 10  20.9  986 165  4.2 4 10.6  69   61  297 363 -428  2
3835500 2375500  6 14 11  21.7  986 168  4.6 6 10.6  65  294  312 368 -433  2
3835500 2375500  6 14 12  23.3  986 119  3.4 5 10.5  60  433  278 377 -438  2
3835500 2375500  6 14 13  23.1  986 143  6.0 6 10.0  55   74  353 378 -451  2
3835500 2375500  6 14 14  23.2  986 232  6.0 5 10.2  56  188  352 379 -463  2
3835500 2375500  6 14 15  24.7  986 132  6.9 3 10.3  54   82  319 370 -450  2
3835500 2375500  6 14 16  24.2  986 128  6.3 5  9.7  49  382  195 371 -437  2
3835500 2375500  6 14 17  22.5  986 127  6.6 6  9.4  51   42  208 378 -444  2
3835500 2375500  6 14 18  18.9  987  93  4.8 8  9.4  60    0  100 380 -444  2
3835500 2375500  6 14 19  17.7  989 353  3.6 5 10.0  74   80   91 368 -439  2
3835500 2375500  6 14 20  17.6  990  12  1.7 7 10.4  80   53   34 362 -431  2
3835500 2375500  6 14 21  17.5  990  29  4.6 6 10.1  78    1    6 363 -422  2
3835500 2375500  6 14 22  17.2  992 267  3.0 5 10.2  80    0    0 353 -414  2
3835500 2375500  6 14 23  16.9  993 263  3.6 4 10.0  80    0    0 343 -408  2
3835500 2375500  6 14 24  16.2  993 250  2.8 6  9.6  80    0    0 345 -405  2
3835500 2375500  6 15  1  15.4  994 246  2.7 5  9.3  81    0    0 346 -402  2
3835500 2375500  6 15  2  15.3  994 260  3.3 6  8.7  78    0    0 344 -399  2
3835500 2375500  6 15  3  14.9  994 291  3.4 5  8.4  76    0    0 343 -399  2
3835500 2375500  6 15  4  14.0  993 332  2.8 5  8.4  81    0    0 340 -402  2
3835500 2375500  6 15  5  14.0  993 353  2.3 5  8.5  84    0    1 338 -403  2
3835500 2375500  6 15  6  14.2  993 305  2.8 8  8.4  82    1   36 349 -405  2
3835500 2375500  6 15  7  15.0  994  20  2.7 6  8.6  81   16  107 354 -407  2
3835500 2375500  6 15  8  16.3  995  17  2.3 6  8.8  77   81  194 351 -413  2
3835500 2375500  6 15  9  18.5  995 266  2.8 6  9.0  71  290  216 358 -424  2
3835500 2375500  6 15 10  19.3  995 156  2.1 5  8.9  64  381  252 359 -428  2
3835500 2375500  6 15 11  20.4  995 343  1.7 6  8.6  58  165  366 363 -435  2
3835500 2375500  6 15 12  20.7  995 305  2.8 6  8.4  55    2  248 369 -456  2
3835500 2375500  6 15 13  20.3  995 287  2.5 7  8.4  55    6  280 373 -472  2
3835500 2375500  6 15 14  20.2  995 262  2.8 6  8.6  57   79  358 372 -472  2
3835500 2375500  6 15 15  21.7  995 179  2.5 4  8.6  54  542  215 361 -472  2
3835500 2375500  6 15 16  22.5  994  56  2.4 3  8.1  48  697   61 352 -480  2
3835500 2375500  6 15 17  22.3  994 178  3.0 2  7.8  45  545   64 344 -478  2
3835500 2375500  6 15 18  21.8  994 251  3.1 3  7.9  47  360   70 341 -469  2
3835500 2375500  6 15 19  20.7  994 333  3.5 2  7.9  49  178   70 335 -457  2
3835500 2375500  6 15 20  19.6  994  29  2.4 1  8.1  54   52   41 321 -446  2
3835500 2375500  6 15 21  17.7  995 180  3.0 2  8.4  61    2    7 316 -438  2
3835500 2375500  6 15 22  16.1  995 146  1.4 2  8.5  69    0    0 316 -434  2
3835500 2375500  6 15 23  14.9  996 109  1.5 2  8.4  74    0    0 314 -432  2
3835500 2375500  6 15 24  14.1  995 117  1.2 2  8.3  79    0    0 313 -430  2
3835500 2375500  6 16  1  13.9  995 131  1.4 4  8.2  80    0    0 322 -428  2
3835500 2375500  6 16  2  12.9  994 168  0.6 5  8.1  83    0    0 335 -425  2
3835500 2375500  6 16  3  12.2  994  75  0.6 4  8.1  87    0    0 332 -422  2
3835500 2375500  6 16  4  11.9  994  51  1.1 4  7.9  88    0    0 325 -420  2
3835500 2375500  6 16  5  11.3  994  85  0.8 4  7.8  89    0    1 321 -418  2
3835500 2375500  6 16  6  11.5  994  84  0.0 2  7.9  92   14   51 307 -415  2
3835500 2375500  6 16  7  13.4  994 134  1.2 4  8.2  89   73  118 309 -415  2
3835500 2375500  6 16  8  15.1  994 117  1.2 4  8.4  82  172  173 327 -416  2
3835500 2375500  6 16  9  16.7  995 123  2.0 4  8.6  75  193  249 334 -419  2
3835500 2375500  6 16 10  17.8  994 136  2.0 7  8.7  69  161  320 356 -425  2
3835500 2375500  6 16 11  19.7  994 138  2.2 8  9.1  66   72  348 381 -437  2
3835500 2375500  6 16 12  19.7  994 139  2.6 7  9.5  65  145  384 384 -451  2
3835500 2375500  6 16 13  20.6  993 126  2.4 7  9.8  65  153  391 380 -465  2
3835500 2375500  6 16 14  21.1  993 130  2.5 7 10.3  65   62  347 381 -474  2
3835500 2375500  6 16 15  20.8  992  91  2.7 7 10.3  65    4  244 379 -476  2
