time,T_amb
8481600,4.861805556
8482500,4.986805556
8483400,5.111805556
8484300,5.236805556
8485200,5.361805556
8486100,5.486805556
8487000,5.611805556
8487900,5.736805556
8488800,5.898888889
8489700,6.098888889
8490600,6.298888889
8491500,6.498888889
8492400,6.674166667
8493300,6.824166667
8494200,6.974166667
8495100,7.124166667
8496000,7.323611111
8496900,7.573611111
8497800,7.823611111
8498700,8.073611111
8499600,8.335972222
8500500,8.610972222
8501400,8.885972222
8502300,9.160972222
8503200,9.473055556
8504100,9.823055556
8505000,10.17305556
8505900,10.52305556
8506800,10.89777778
8507700,11.29777778
8508600,11.69777778
8509500,12.09777778
8510400,12.46069444
8511300,12.78569444
8512200,13.11069444
8513100,13.43569444
8514000,13.68652778
8514900,13.86152778
8515800,14.03652778
8516700,14.21152778
8517600,14.34944444
8518500,14.44944444
8519400,14.54944444
8520300,14.64944444
8521200,14.68763889
8522100,14.66263889
8523000,14.63763889
8523900,14.61263889
8524800,14.51347222
8525700,14.33847222
8526600,14.16347222
8527500,13.98847222
8528400,13.77638889
8529300,13.52638889
8530200,13.27638889
8531100,13.02638889
8532000,12.78875
8532900,12.56375
8533800,12.33875
8534700,12.11375
8535600,11.88875
8536500,11.66375
8537400,11.43875
8538300,11.21375
8539200,10.98875
8540100,10.76375
8541000,10.53875
8541900,10.31375
8542800,10.08875
8543700,9.86375
8544600,9.63875
8545500,9.41375
8546400,9.18875
8547300,8.96375
8548200,8.73875
8549100,8.51375
8550000,8.313472222
8550900,8.138472222
8551800,7.963472222
8552700,7.788472222
8553600,7.58875
8554500,7.36375
8555400,7.13875
8556300,6.91375
8557200,6.750555556
8558100,6.650555556
8559000,6.550555556
8559900,6.450555556
8560800,6.362916667
8561700,6.287916667
8562600,6.212916667
8563500,6.137916667
8564400,6.087638889
8565300,6.062638889
8566200,6.037638889
8567100,6.012638889
8568000,6.098888889
8568900,6.298888889
8569800,6.498888889
8570700,6.698888889
8571600,6.960694444
8572500,7.285694444
8573400,7.610694444
8574300,7.935694444
8575200,8.3225
8576100,8.7725
8577000,9.2225
8577900,9.6725
8578800,10.13486111
8579700,10.60986111
8580600,11.08486111
8581500,11.55986111
8582400,12.0225
8583300,12.4725
8584200,12.9225
8585100,13.3725
8586000,13.79777778
8586900,14.19777778
8587800,14.59777778
8588700,14.99777778
8589600,15.37305556
8590500,15.72305556
8591400,16.07305556
8592300,16.42305556
8593200,16.72361111
8594100,16.97361111
8595000,17.22361111
8595900,17.47361111
8596800,17.68652778
8597700,17.86152778
8598600,18.03652778
8599500,18.21152778
8600400,18.33708333
8601300,18.41208333
8602200,18.48708333
8603100,18.56208333
8604000,18.58763889
8604900,18.56263889
8605800,18.53763889
8606700,18.51263889
8607600,18.41347222
8608500,18.23847222
8609400,18.06347222
8610300,17.88847222
8611200,17.66402778
8612100,17.38902778
8613000,17.11402778
8613900,16.83902778
8614800,16.52694444
8615700,16.17694444
8616600,15.82694444
8617500,15.47694444
8618400,15.15166667
8619300,14.85166667
8620200,14.55166667
8621100,14.25166667
8622000,13.95166667
8622900,13.65166667
8623800,13.35166667
8624700,13.05166667
8625600,12.75166667
8626500,12.45166667
8627400,12.15166667
8628300,11.85166667
8629200,11.56402778
8630100,11.28902778
8631000,11.01402778
8631900,10.73902778
8632800,10.45166667
8633700,10.15166667
8634600,9.851666667
8635500,9.551666667
8636400,9.301111111
8637300,9.101111111
8638200,8.901111111
8639100,8.701111111
8640000,8.48875
8640900,8.26375
8641800,8.03875
8642700,7.81375
8643600,7.650555556
8644500,7.550555556
8645400,7.450555556
8646300,7.350555556
8647200,7.262916667
8648100,7.187916667
8649000,7.112916667
8649900,7.037916667
8650800,7
8651700,7
8652600,7
8653500,7
8654400,7.098888889
8655300,7.298888889
8656200,7.498888889
8657100,7.698888889
8658000,7.960694444
8658900,8.285694444
8659800,8.610694444
8660700,8.935694444
8661600,9.310138889
8662500,9.735138889
8663400,10.16013889
8664300,10.58513889
8665200,11.03486111
8666100,11.50986111
8667000,11.98486111
8667900,12.45986111
8668800,12.9225
8669700,13.3725
8670600,13.8225
8671500,14.2725
8672400,14.68541667
8673300,15.06041667
8674200,15.43541667
8675100,15.81041667
8676000,16.17305556
8676900,16.52305556
8677800,16.87305556
8678700,17.22305556
8679600,17.52361111
8680500,17.77361111
8681400,18.02361111
8682300,18.27361111
8683200,18.47416667
8684100,18.62416667
8685000,18.77416667
8685900,18.92416667
8686800,19.04944444
8687700,19.14944444
8688600,19.24944444
8689500,19.34944444
8690400,19.38763889
8691300,19.36263889
8692200,19.33763889
8693100,19.31263889
8694000,19.23819444
8694900,19.11319444
8695800,18.98819444
8696700,18.86319444
8697600,18.67638889
8698500,18.42638889
8699400,18.17638889
8700300,17.92638889
8701200,17.63930556
8702100,17.31430556
8703000,16.98930556
8703900,16.66430556
8704800,16.33930556
8705700,16.01430556
8706600,15.68930556
8707500,15.36430556
8708400,15.02694444
8709300,14.67694444
8710200,14.32694444
8711100,13.97694444
8712000,13.63930556
8712900,13.31430556
8713800,12.98930556
8714700,12.66430556
8715600,12.33930556
8716500,12.01430556
8717400,11.68930556
8718300,11.36430556
8719200,11.03930556
8720100,10.71430556
8721000,10.38930556
8721900,10.06430556
8722800,9.751666667
8723700,9.451666667
8724600,9.151666667
8725500,8.851666667
8726400,8.526944444
8727300,8.176944444
8728200,7.826944444
8729100,7.476944444
8730000,7.225833333
8730900,7.075833333
8731800,6.925833333
8732700,6.775833333
8733600,6.638194444
8734500,6.513194444
8735400,6.388194444
8736300,6.263194444
8737200,6.187638889
8738100,6.162638889
8739000,6.137638889
8739900,6.112638889
8740800,6.198888889
8741700,6.398888889
8742600,6.598888889
8743500,6.798888889
8744400,7.110138889
8745300,7.535138889
8746200,7.960138889
8747100,8.385138889
8748000,8.686527778
8748900,8.861527778
8749800,9.036527778
8750700,9.211527778
8751600,9.398888889
8752500,9.598888889
8753400,9.798888889
8754300,9.998888889
8755200,10.08763889
8756100,10.06263889
8757000,10.03763889
8757900,10.01263889
8758800,9.950555556
8759700,9.850555556
8760600,9.750555556
8761500,9.650555556
8762400,9.6
8763300,9.6
8764200,9.6
8765100,9.6
8766000,9.686527778
8766900,9.861527778
8767800,10.03652778
8768700,10.21152778
8769600,10.33708333
8770500,10.41208333
8771400,10.48708333
8772300,10.56208333
8773200,10.63708333
8774100,10.71208333
8775000,10.78708333
8775900,10.86208333
8776800,10.96180556
8777700,11.08680556
8778600,11.21180556
8779500,11.33680556
8780400,11.4
8781300,11.4
8782200,11.4
8783100,11.4
8784000,11.33819444
8784900,11.21319444
8785800,11.08819444
8786700,10.96319444
8787600,10.82583333
8788500,10.67583333
8789400,10.52583333
8790300,10.37583333
8791200,10.15166667
8792100,9.851666667
8793000,9.551666667
8793900,9.251666667
8794800,8.951666667
8795700,8.651666667
8796600,8.351666667
8797500,8.051666667
8798400,7.751666667
8799300,7.451666667
8800200,7.151666667
8801100,6.851666667
8802000,6.551666667
8802900,6.251666667
8803800,5.951666667
8804700,5.651666667
8805600,5.351666667
8806500,5.051666667
8807400,4.751666667
8808300,4.451666667
8809200,4.201111111
8810100,4.001111111
8811000,3.801111111
8811900,3.601111111
8812800,3.401111111
8813700,3.201111111
8814600,3.001111111
8815500,2.801111111
8816400,2.638194444
8817300,2.513194444
8818200,2.388194444
8819100,2.263194444
8820000,2.162916667
8820900,2.087916667
8821800,2.012916667
8822700,1.937916667
8823600,1.9
8824500,1.9
8825400,1.9
8826300,1.9
8827200,1.986527778
8828100,2.161527778
8829000,2.336527778
8829900,2.511527778
8830800,2.723611111
8831700,2.973611111
8832600,3.223611111
8833500,3.473611111
8834400,3.785416667
8835300,4.160416667
8836200,4.535416667
8837100,4.910416667
8838000,5.310138889
8838900,5.735138889
8839800,6.160138889
8840700,6.585138889
8841600,7.010138889
8842500,7.435138889
8843400,7.860138889
8844300,8.285138889
8845200,8.697777778
8846100,9.097777778
8847000,9.497777778
8847900,9.897777778
8848800,10.23597222
8849700,10.51097222
8850600,10.78597222
8851500,11.06097222
8852400,11.33597222
8853300,11.61097222
8854200,11.88597222
8855100,12.16097222
8856000,12.36180556
8856900,12.48680556
8857800,12.61180556
8858700,12.73680556
8859600,12.82472222
8860500,12.87472222
8861400,12.92472222
8862300,12.97472222
8863200,12.98763889
8864100,12.96263889
8865000,12.93763889
8865900,12.91263889
8866800,12.81347222
8867700,12.63847222
8868600,12.46347222
8869500,12.28847222
8870400,12.07638889
8871300,11.82638889
8872200,11.57638889
8873100,11.32638889
8874000,11.05166667
8874900,10.75166667
8875800,10.45166667
8876700,10.15166667
8877600,9.864027778
8878500,9.589027778
8879400,9.314027778
8880300,9.039027778
8881200,8.764027778
8882100,8.489027778
8883000,8.214027778
8883900,7.939027778
8884800,7.676388889
8885700,7.426388889
8886600,7.176388889
8887500,6.926388889
8888400,6.664027778
8889300,6.389027778
8890200,6.114027778
8891100,5.839027778
8892000,5.576388889
8892900,5.326388889
8893800,5.076388889
8894700,4.826388889
8895600,4.601111111
8896500,4.401111111
8897400,4.201111111
8898300,4.001111111
8899200,3.801111111
8900100,3.601111111
8901000,3.401111111
8901900,3.201111111
8902800,3.050555556
8903700,2.950555556
8904600,2.850555556
8905500,2.750555556
8906400,2.662916667
8907300,2.587916667
8908200,2.512916667
8909100,2.437916667
8910000,2.4
8910900,2.4
8911800,2.4
8912700,2.4
8913600,2.498888889
8914500,2.698888889
8915400,2.898888889
8916300,3.098888889
8917200,3.373055556
8918100,3.723055556
8919000,4.073055556
8919900,4.423055556
8920800,4.8225
8921700,5.2725
8922600,5.7225
8923500,6.1725
8924400,6.597777778
8925300,6.997777778
8926200,7.397777778
8927100,7.797777778
8928000,8.185416667
8928900,8.560416667
8929800,8.935416667
8930700,9.310416667
8931600,9.660694444
8932500,9.985694444
8933400,10.31069444
8934300,10.63569444
8935200,10.92361111
8936100,11.17361111
8937000,11.42361111
8937900,11.67361111
8938800,11.91125
8939700,12.13625
8940600,12.36125
8941500,12.58625
8942400,12.76180556
8943300,12.88680556
8944200,13.01180556
8945100,13.13680556
8946000,13.23708333
8946900,13.31208333
8947800,13.38708333
8948700,13.46208333
8949600,13.47527778
8950500,13.42527778
8951400,13.37527778
8952300,13.32527778
8953200,13.23819444
8954100,13.11319444
8955000,12.98819444
8955900,12.86319444
8956800,12.67638889
8957700,12.42638889
8958600,12.17638889
8959500,11.92638889
8960400,11.66402778
8961300,11.38902778
8962200,11.11402778
8963100,10.83902778
8964000,10.51458333
8964900,10.13958333
8965800,9.764583333
8966700,9.389583333
8967600,9.014583333
8968500,8.639583333
8969400,8.264583333
8970300,7.889583333
8971200,7.514583333
8972100,7.139583333
8973000,6.764583333
8973900,6.389583333
8974800,6.026944444
8975700,5.676944444
8976600,5.326944444
8977500,4.976944444
8978400,4.614583333
8979300,4.239583333
8980200,3.864583333
8981100,3.489583333
8982000,3.151666667
8982900,2.851666667
8983800,2.551666667
8984700,2.251666667
8985600,1.939305556
8986500,1.614305556
8987400,1.289305556
8988300,0.964305556
8989200,0.713472222
8990100,0.538472222
8991000,0.363472222
8991900,0.188472222
8992800,0.038194444
8993700,-0.086805556
8994600,-0.211805556
8995500,-0.336805556
8996400,-0.4
8997300,-0.4
8998200,-0.4
8999100,-0.4
9000000,-0.276388889
9000900,-0.026388889
9001800,0.223611111
9002700,0.473611111
9003600,0.797777778
9004500,1.197777778
9005400,1.597777778
9006300,1.997777778
9007200,2.434861111
9008100,2.909861111
9009000,3.384861111
9009900,3.859861111
9010800,4.334861111
9011700,4.809861111
9012600,5.284861111
9013500,5.759861111
9014400,6.2225
9015300,6.6725
9016200,7.1225
9017100,7.5725
9018000,7.997777778
9018900,8.397777778
9019800,8.797777778
9020700,9.197777778
9021600,9.560694444
9022500,9.885694444
9023400,10.21069444
9024300,10.53569444
9025200,10.82361111
9026100,11.07361111
9027000,11.32361111
9027900,11.57361111
9028800,11.78652778
9029700,11.96152778
9030600,12.13652778
9031500,12.31152778
9032400,12.42472222
9033300,12.47472222
9034200,12.52472222
9035100,12.57472222
9036000,12.58763889
9036900,12.56263889
9037800,12.53763889
9038700,12.51263889
9039600,12.41347222
9040500,12.23847222
9041400,12.06347222
9042300,11.88847222
9043200,11.65166667
9044100,11.35166667
9045000,11.05166667
9045900,10.75166667
9046800,10.42694444
9047700,10.07694444
9048600,9.726944444
9049500,9.376944444
9050400,9.014583333
9051300,8.639583333
9052200,8.264583333
9053100,7.889583333
9054000,7.514583333
9054900,7.139583333
9055800,6.764583333
9056700,6.389583333
9057600,6.014583333
9058500,5.639583333
9059400,5.264583333
9060300,4.889583333
9061200,4.514583333
9062100,4.139583333
9063000,3.764583333
9063900,3.389583333
9064800,3.026944444
9065700,2.676944444
9066600,2.326944444
9067500,1.976944444
9068400,1.676388889
9069300,1.426388889
9070200,1.176388889
9071100,0.926388889
9072000,0.676388889
9072900,0.426388889
9073800,0.176388889
9074700,-0.073611111
9075600,-0.261805556
9076500,-0.386805556
9077400,-0.511805556
9078300,-0.636805556
9079200,-0.749444444
9080100,-0.849444444
9081000,-0.949444444
9081900,-1.049444444
9082800,-1.112361111
9083700,-1.137361111
9084600,-1.162361111
9085500,-1.187361111
9086400,-1.076388889
9087300,-0.826388889
9088200,-0.576388889
9089100,-0.326388889
9090000,-0.002222222
9090900,0.397777778
9091800,0.797777778
9092700,1.197777778
9093600,1.6225
9094500,2.0725
9095400,2.5225
9096300,2.9725
9097200,3.434861111
9098100,3.909861111
9099000,4.384861111
9099900,4.859861111
9100800,5.3225
9101700,5.7725
9102600,6.2225
9103500,6.6725
9104400,7.110138889
9105300,7.535138889
9106200,7.960138889
9107100,8.385138889
9108000,8.773055556
9108900,9.123055556
9109800,9.473055556
9110700,9.823055556
9111600,10.12361111
9112500,10.37361111
9113400,10.62361111
9114300,10.87361111
9115200,11.08652778
9116100,11.26152778
9117000,11.43652778
9117900,11.61152778
9118800,11.73708333
9119700,11.81208333
9120600,11.88708333
9121500,11.96208333
9122400,11.98763889
9123300,11.96263889
9124200,11.93763889
9125100,11.91263889
9126000,11.81347222
9126900,11.63847222
9127800,11.46347222
9128700,11.28847222
9129600,11.06402778
9130500,10.78902778
9131400,10.51402778
9132300,10.23902778
9133200,9.914583333
9134100,9.539583333
9135000,9.164583333
9135900,8.789583333
9136800,8.451666667
9137700,8.151666667
9138600,7.851666667
9139500,7.551666667
9140400,7.239305556
9141300,6.914305556
9142200,6.589305556
9143100,6.264305556
9144000,5.951666667
9144900,5.651666667
9145800,5.351666667
9146700,5.051666667
9147600,4.751666667
9148500,4.451666667
9149400,4.151666667
9150300,3.851666667
9151200,3.539305556
9152100,3.214305556
9153000,2.889305556
9153900,2.564305556
9154800,2.313472222
9155700,2.138472222
9156600,1.963472222
9157500,1.788472222
9158400,1.601111111
9159300,1.401111111
9160200,1.201111111
9161100,1.001111111
9162000,0.838194444
9162900,0.713194444
9163800,0.588194444
9164700,0.463194444
9165600,0.362916667
9166500,0.287916667
9167400,0.212916667
9168300,0.137916667
9169200,0.1
9170100,0.1
9171000,0.1
9171900,0.1
9172800,0.248333333
9173700,0.548333333
9174600,0.848333333
9175500,1.148333333
9176400,1.497777778
9177300,1.897777778
9178200,2.297777778
9179100,2.697777778
9180000,3.134861111
9180900,3.609861111
9181800,4.084861111
9182700,4.559861111
9183600,5.034861111
9184500,5.509861111
9185400,5.984861111
9186300,6.459861111
9187200,6.934861111
9188100,7.409861111
9189000,7.884861111
9189900,8.359861111
9190800,8.797777778
9191700,9.197777778
9192600,9.597777778
9193500,9.997777778
9194400,10.37305556
9195300,10.72305556
9196200,11.07305556
9197100,11.42305556
9198000,11.72361111
9198900,11.97361111
9199800,12.22361111
9200700,12.47361111
9201600,12.68652778
9202500,12.86152778
9203400,13.03652778
9204300,13.21152778
9205200,13.33708333
9206100,13.41208333
9207000,13.48708333
9207900,13.56208333
9208800,13.58763889
9209700,13.56263889
9210600,13.53763889
9211500,13.51263889
9212400,13.42583333
9213300,13.27583333
9214200,13.12583333
9215100,12.97583333
9216000,12.76402778
9216900,12.48902778
9217800,12.21402778
9218700,11.93902778
9219600,11.61458333
9220500,11.23958333
9221400,10.86458333
9222300,10.48958333
9223200,10.13930556
9224100,9.814305556
9225000,9.489305556
9225900,9.164305556
9226800,8.826944444
9227700,8.476944444
9228600,8.126944444
9229500,7.776944444
9230400,7.439305556
9231300,7.114305556
9232200,6.789305556
9233100,6.464305556
9234000,6.139305556
9234900,5.814305556
9235800,5.489305556
9236700,5.164305556
9237600,4.826944444
9238500,4.476944444
9239400,4.126944444
9240300,3.776944444
9241200,3.501111111
9242100,3.301111111
9243000,3.101111111
9243900,2.901111111
9244800,2.68875
9245700,2.46375
9246600,2.23875
9247500,2.01375
9248400,1.838194444
9249300,1.713194444
9250200,1.588194444
9251100,1.463194444
9252000,1.350555556
9252900,1.250555556
9253800,1.150555556
9254700,1.050555556
9255600,1.012361111
9256500,1.037361111
9257400,1.062361111
9258300,1.087361111
9259200,1.21125
9260100,1.43625
9261000,1.66125
9261900,1.88625
9262800,2.086527778
9263700,2.261527778
9264600,2.436527778
9265500,2.611527778
9266400,2.786527778
9267300,2.961527778
9268200,3.136527778
9269100,3.311527778
9270000,3.486527778
9270900,3.661527778
9271800,3.836527778
9272700,4.011527778
9273600,4.223611111
9274500,4.473611111
9275400,4.723611111
9276300,4.973611111
9277200,5.174166667
9278100,5.324166667
9279000,5.474166667
9279900,5.624166667
9280800,5.823611111
9281700,6.073611111
9282600,6.323611111
9283500,6.573611111
9284400,6.761805556
9285300,6.886805556
9286200,7.011805556
9287100,7.136805556
9288000,7.286527778
9288900,7.461527778
9289800,7.636527778
9290700,7.811527778
9291600,7.924722222
9292500,7.974722222
9293400,8.024722222
9294300,8.074722222
9295200,8.075277778
9296100,8.025277778
9297000,7.975277778
9297900,7.925277778
9298800,7.862916667
9299700,7.787916667
9300600,7.712916667
9301500,7.637916667
9302400,7.501111111
9303300,7.301111111
9304200,7.101111111
9305100,6.901111111
9306000,6.701111111
9306900,6.501111111
9307800,6.301111111
9308700,6.101111111
9309600,5.913472222
9310500,5.738472222
9311400,5.563472222
9312300,5.388472222
9313200,5.176388889
9314100,4.926388889
9315000,4.676388889
9315900,4.426388889
9316800,4.164027778
9317700,3.889027778
9318600,3.614027778
9319500,3.339027778
9320400,3.076388889
9321300,2.826388889
9322200,2.576388889
9323100,2.326388889
9324000,2.064027778
9324900,1.789027778
9325800,1.514027778
9326700,1.239027778
9327600,1.001111111
9328500,0.801111111
9329400,0.601111111
9330300,0.401111111
9331200,0.201111111
9332100,0.001111111
9333000,-0.198888889
9333900,-0.398888889
9334800,-0.561805556
9335700,-0.686805556
9336600,-0.811805556
9337500,-0.936805556
9338400,-1.037083333
9339300,-1.112083333
9340200,-1.187083333
9341100,-1.262083333
9342000,-1.312361111
9342900,-1.337361111
9343800,-1.362361111
9344700,-1.387361111
9345600,-1.276388889
9346500,-1.026388889
9347400,-0.776388889
9348300,-0.526388889
9349200,-0.251666667
9350100,0.048333333
9351000,0.348333333
9351900,0.648333333
9352800,0.948333333
9353700,1.248333333
9354600,1.548333333
9355500,1.848333333
9356400,2.148333333
9357300,2.448333333
9358200,2.748333333
9359100,3.048333333
9360000,3.348333333
9360900,3.648333333
9361800,3.948333333
9362700,4.248333333
9363600,4.498888889
9364500,4.698888889
9365400,4.898888889
9366300,5.098888889
9367200,5.298888889
9368100,5.498888889
9369000,5.698888889
9369900,5.898888889
9370800,6.086527778
9371700,6.261527778
9372600,6.436527778
9373500,6.611527778
9374400,6.712361111
9375300,6.737361111
9376200,6.762361111
9377100,6.787361111
9378000,6.812361111
9378900,6.837361111
9379800,6.862361111
9380700,6.887361111
9381600,6.912361111
9382500,6.937361111
9383400,6.962361111
9384300,6.987361111
9385200,6.987638889
9386100,6.962638889
9387000,6.937638889
9387900,6.912638889
9388800,6.838194444
9389700,6.713194444
9390600,6.588194444
9391500,6.463194444
9392400,6.28875
9393300,6.06375
9394200,5.83875
9395100,5.61375
9396000,5.376388889
9396900,5.126388889
9397800,4.876388889
9398700,4.626388889
9399600,4.364027778
9400500,4.089027778
9401400,3.814027778
9402300,3.539027778
9403200,3.251666667
9404100,2.951666667
9405000,2.651666667
9405900,2.351666667
9406800,2.051666667
9407700,1.751666667
9408600,1.451666667
9409500,1.151666667
9410400,0.864027778
9411300,0.589027778
9412200,0.314027778
9413100,0.039027778
9414000,-0.174166667
9414900,-0.324166667
9415800,-0.474166667
9416700,-0.624166667
9417600,-0.786527778
9418500,-0.961527778
9419400,-1.136527778
9420300,-1.311527778
9421200,-1.449444444
9422100,-1.549444444
9423000,-1.649444444
9423900,-1.749444444
9424800,-1.837083333
9425700,-1.912083333
9426600,-1.987083333
9427500,-2.062083333
9428400,-2.087638889
9429300,-2.062638889
9430200,-2.037638889
9431100,-2.012638889
9432000,-1.864027778
9432900,-1.589027778
9433800,-1.314027778
9434700,-1.039027778
9435600,-0.726944444
9436500,-0.376944444
9437400,-0.026944444
9438300,0.323055556
9439200,0.734861111
9440100,1.209861111
9441000,1.684861111
9441900,2.159861111
9442800,2.634861111
9443700,3.109861111
9444600,3.584861111
9445500,4.059861111
9446400,4.485416667
9447300,4.860416667
9448200,5.235416667
9449100,5.610416667
9450000,5.91125
9450900,6.13625
9451800,6.36125
9452700,6.58625
9453600,6.823611111
9454500,7.073611111
9455400,7.323611111
9456300,7.573611111
9457200,7.81125
9458100,8.03625
9459000,8.26125
9459900,8.48625
9460800,8.674166667
9461700,8.824166667
9462600,8.974166667
9463500,9.124166667
9464400,9.249444444
9465300,9.349444444
9466200,9.449444444
9467100,9.549444444
9468000,9.612361111
9468900,9.637361111
9469800,9.662361111
9470700,9.687361111
9471600,9.650555556
9472500,9.550555556
9473400,9.450555556
9474300,9.350555556
9475200,9.18875
9476100,8.96375
9477000,8.73875
9477900,8.51375
9478800,8.239305556
9479700,7.914305556
9480600,7.589305556
9481500,7.264305556
9482400,6.939305556
9483300,6.614305556
9484200,6.289305556
9485100,5.964305556
9486000,5.676388889
9486900,5.426388889
9487800,5.176388889
9488700,4.926388889
9489600,4.676388889
9490500,4.426388889
9491400,4.176388889
9492300,3.926388889
9493200,3.676388889
9494100,3.426388889
9495000,3.176388889
9495900,2.926388889
9496800,2.676388889
9497700,2.426388889
9498600,2.176388889
9499500,1.926388889
9500400,1.738194444
9501300,1.613194444
9502200,1.488194444
9503100,1.363194444
9504000,1.238194444
9504900,1.113194444
9505800,0.988194444
9506700,0.863194444
9507600,0.775277778
9508500,0.725277778
9509400,0.675277778
9510300,0.625277778
9511200,0.575277778
9512100,0.525277778
9513000,0.475277778
9513900,0.425277778
9514800,0.412361111
9515700,0.437361111
9516600,0.462361111
9517500,0.487361111
9518400,0.537083333
9519300,0.612083333
9520200,0.687083333
9521100,0.762083333
9522000,0.849444444
9522900,0.949444444
9523800,1.049444444
9524700,1.149444444
9525600,1.31125
9526500,1.53625
9527400,1.76125
9528300,1.98625
9529200,2.1
9530100,2.1
9531000,2.1
9531900,2.1
9532800,2.174166667
9533700,2.324166667
9534600,2.474166667
9535500,2.624166667
9536400,2.737083333
9537300,2.812083333
9538200,2.887083333
9539100,2.962083333
9540000,3.086527778
9540900,3.261527778
9541800,3.436527778
9542700,3.611527778
9543600,3.897777778
9544500,4.297777778
9545400,4.697777778
9546300,5.097777778
9547200,5.485416667
9548100,5.860416667
9549000,6.235416667
9549900,6.610416667
9550800,6.91125
9551700,7.13625
9552600,7.36125
9553500,7.58625
9554400,7.737083333
9555300,7.812083333
9556200,7.887083333
9557100,7.962083333
9558000,7.975277778
9558900,7.925277778
9559800,7.875277778
9560700,7.825277778
9561600,7.725833333
9562500,7.575833333
9563400,7.425833333
9564300,7.275833333
9565200,7.113472222
9566100,6.938472222
9567000,6.763472222
9567900,6.588472222
9568800,6.413472222
9569700,6.238472222
9570600,6.063472222
9571500,5.888472222
9572400,5.725833333
9573300,5.575833333
9574200,5.425833333
9575100,5.275833333
9576000,5.113472222
9576900,4.938472222
9577800,4.763472222
9578700,4.588472222
9579600,4.438194444
9580500,4.313194444
9581400,4.188194444
9582300,4.063194444
9583200,3.925833333
9584100,3.775833333
9585000,3.625833333
9585900,3.475833333
9586800,3.313472222
9587700,3.138472222
9588600,2.963472222
9589500,2.788472222
9590400,2.625833333
9591300,2.475833333
9592200,2.325833333
9593100,2.175833333
9594000,2.050555556
9594900,1.950555556
9595800,1.850555556
9596700,1.750555556
9597600,1.662916667
9598500,1.587916667
9599400,1.512916667
9600300,1.437916667
9601200,1.4
9602100,1.4
9603000,1.4
9603900,1.4
9604800,1.486527778
9605700,1.661527778
9606600,1.836527778
9607500,2.011527778
9608400,2.186527778
9609300,2.361527778
9610200,2.536527778
9611100,2.711527778
9612000,2.923611111
9612900,3.173611111
9613800,3.423611111
9614700,3.673611111
9615600,3.91125
9616500,4.13625
9617400,4.36125
9618300,4.58625
9619200,4.823611111
9620100,5.073611111
9621000,5.323611111
9621900,5.573611111
9622800,5.81125
9623700,6.03625
9624600,6.26125
9625500,6.48625
9626400,6.686527778
9627300,6.861527778
9628200,7.036527778
9629100,7.211527778
9630000,7.361805556
9630900,7.486805556
9631800,7.611805556
9632700,7.736805556
9633600,7.837083333
9634500,7.912083333
9635400,7.987083333
9636300,8.062083333
9637200,8.112361111
9638100,8.137361111
9639000,8.162361111
9639900,8.187361111
9640800,8.187638889
9641700,8.162638889
9642600,8.137638889
9643500,8.112638889
9644400,8.062916667
9645300,7.987916667
9646200,7.912916667
9647100,7.837916667
9648000,7.725833333
9648900,7.575833333
9649800,7.425833333
9650700,7.275833333
9651600,7.113472222
9652500,6.938472222
9653400,6.763472222
9654300,6.588472222
9655200,6.401111111
9656100,6.201111111
9657000,6.001111111
9657900,5.801111111
9658800,5.638194444
9659700,5.513194444
9660600,5.388194444
9661500,5.263194444
9662400,5.138194444
9663300,5.013194444
9664200,4.888194444
9665100,4.763194444
9666000,4.625833333
9666900,4.475833333
9667800,4.325833333
9668700,4.175833333
9669600,4.038194444
9670500,3.913194444
9671400,3.788194444
9672300,3.663194444
9673200,3.587638889
9674100,3.562638889
9675000,3.537638889
9675900,3.512638889
9676800,3.475277778
9677700,3.425277778
9678600,3.375277778
9679500,3.325277778
9680400,3.3
9681300,3.3
9682200,3.3
9683100,3.3
9684000,3.287638889
9684900,3.262638889
9685800,3.237638889
9686700,3.212638889
9687600,3.212361111
9688500,3.237361111
9689400,3.262361111
9690300,3.287361111
9691200,3.386527778
9692100,3.561527778
9693000,3.736527778
9693900,3.911527778
9694800,4.098888889
9695700,4.298888889
9696600,4.498888889
9697500,4.698888889
9698400,4.923611111
9699300,5.173611111
9700200,5.423611111
9701100,5.673611111
9702000,5.91125
9702900,6.13625
9703800,6.36125
9704700,6.58625
9705600,6.798888889
9706500,6.998888889
9707400,7.198888889
9708300,7.398888889
9709200,7.598888889
9710100,7.798888889
9711000,7.998888889
9711900,8.198888889
9712800,8.374166667
9713700,8.524166667
9714600,8.674166667
9715500,8.824166667
9716400,8.949444444
9717300,9.049444444
9718200,9.149444444
9719100,9.249444444
9720000,9.324722222
9720900,9.374722222
9721800,9.424722222
9722700,9.474722222
9723600,9.487638889
9724500,9.462638889
9725400,9.437638889
9726300,9.412638889
9727200,9.412361111
9728100,9.437361111
9729000,9.462361111
9729900,9.487361111
9730800,9.475277778
9731700,9.425277778
9732600,9.375277778
9733500,9.325277778
9734400,9.238194444
9735300,9.113194444
9736200,8.988194444
9737100,8.863194444
9738000,8.725833333
9738900,8.575833333
9739800,8.425833333
9740700,8.275833333
9741600,8.125833333
9742500,7.975833333
9743400,7.825833333
9744300,7.675833333
9745200,7.464027778
9746100,7.189027778
9747000,6.914027778
9747900,6.639027778
9748800,6.351666667
9749700,6.051666667
9750600,5.751666667
