Time,Residualload2023,Residualload2033,Residualload2030
15002100,4409.995749,-9109.428542,-7.55725
15003000,7082.946154,-6046.334879,-4.8405
15003900,9817.465434,-2921.672339,-2.12375
15004800,12609.79535,260.8008319,0.593
15005700,15710.5489,4074.071274,4.68425
15006600,18817.82411,7893.863374,8.7755
15007500,21883.97972,11672.53587,12.86675
15008400,24861.37445,15362.44748,16.958
15009300,27262.07368,18347.59179,19.93125
15010200,29533.99779,21203.96097,22.9045
15011100,31684.66328,23939.07152,25.87775
15012000,33721.80769,26560.66101,28.851
15012900,35702.55062,28875.92333,31.15325
15013800,37626.69882,31134.59092,33.4555
15014700,39543.5516,33385.96309,35.75775
15015600,41502.62936,35679.56024,38.06
15016500,41636.39799,35926.91104,38.545
15017400,41883.46662,36287.56184,39.03
15018300,42265.83202,36783.50941,39.515
15019200,42805.26991,37436.52947,40
15020100,42920.014,37566.00718,40.17925
15021000,43068.36122,37729.08801,40.3585
15021900,43104.84542,37780.30582,40.53775
15022800,42884.00046,37574.19448,40.717
15023700,42300.70786,37032.95133,39.724
15024600,41450.69049,36224.98342,38.731
15025500,40469.7978,35286.14019,37.738
15026400,39494.10034,34352.49219,36.745
15027300,38815.56429,33865.50666,35.81325
15028200,38251.21254,33492.70542,34.8815
15029100,37774.62682,33207.67023,33.94975
15030000,37358.72569,32983.31962,33.018
15030900,36848.23317,32573.10662,32.369
15031800,36374.99147,32200.14445,31.72
15032700,35942.09562,31867.52813,31.071
15033600,35552.86172,31578.57376,30.422
15034500,35153.79739,31224.58122,30.21675
15035400,34805.91149,30921.76712,30.0115
15036300,34513.62549,30674.55293,29.80625
15037200,34281.36085,30487.36009,29.601
15038100,33966.90998,30124.63559,29.42525
15039000,33706.29043,29815.7424,29.2495
15039900,33488.89067,29550.06902,29.07375
15040800,33304.09921,29317.00392,28.898
15041700,33239.92668,29300.72794,28.8465
15042600,33176.41736,29285.11518,28.795
15043500,33092.34824,29248.94262,28.7435
15044400,32966.49629,29170.98723,28.692
15045300,32679.31748,28842.1973,29.19
15046200,32377.87944,28499.14815,29.688
15047100,32110.92882,28190.58641,30.186
15048000,31927.21225,27965.25872,30.684
15048900,31258.43987,26938.15497,31.56325
15049800,30712.03149,26033.41521,32.4425
15050700,30278.25989,25241.31224,33.32175
15051600,29947.61892,24552.33989,34.201
15052500,29481.83254,23716.16421,33.21875
15053400,29134.65191,22998.59429,32.2365
15054300,28931.16884,22424.72192,31.25425
15055200,28896.6962,22019.85999,30.272
15056100,27390.82253,20016.46151,26.898
15057000,26003.99676,18132.11093,23.524
15057900,24661.27508,16291.86444,20.15
15058800,23287.71369,14420.77825,16.776
15059700,21691.01595,11941.17476,15.74625
15060600,19984.11325,9351.36631,14.7165
15061500,18162.91571,6647.26303,13.68675
15062400,16222.89135,3824.332925,12.657
15063300,14537.8523,1555.868689,11.36075
15064200,12775.21656,-790.1922278,10.0645
15065100,10980.63576,-3168.198216,8.76825
15066000,9199.540412,-5532.718742,7.472
15066900,7144.019173,-8060.032333,3.3895
15067800,5085.734518,-10590.10934,-0.693
15068700,2963.007038,-13184.62917,-4.7755
15069600,713.9362443,-15905.49232,-8.858
15070500,156.853097,-16617.15541,-8.74725
15071400,-570.3458487,-17498.9343,-8.6365
15072300,-1449.753667,-18532.92206,-8.52575
15073200,-2463.463431,-19701.21177,-8.415
15074100,-3264.445039,-20619.46738,-8.7755
15075000,-4167.009766,-21639.30611,-9.136
15075900,-5156.787855,-22746.3582,-9.4965
15076800,-6218.967404,-23925.81176,-9.857
15077700,-5797.275738,-23359.29872,-11.204
15078600,-5405.318412,-22822.52003,-12.551
15079500,-5015.350744,-22287.73099,-13.898
15080400,-4599.185907,-21726.74479,-15.245
15081300,-5326.336748,-22662.60863,-13.32975
15082200,-5992.581933,-23537.56682,-11.4145
15083100,-6590.736583,-24344.43448,-9.49925
15084000,-7114.057968,-25076.46887,-7.584
15084900,-7757.052016,-26057.30055,-6.94425
15085800,-8298.352409,-26936.43857,-6.3045
15086700,-8718.173099,-27694.09688,-5.66475
15087600,-8996.728039,-28310.48945,-5.025
15088500,-7744.922072,-27168.93354,-2.82
15089400,-6371.636402,-25905.89793,-0.615
15090300,-4916.443126,-24560.95471,1.59
15091200,-3418.914339,-23173.67598,3.795
15092100,-3011.453059,-23004.50946,7.64375
15093000,-2666.334411,-22897.68558,11.4925
15093900,-2448.885515,-22918.53145,15.34125
15094800,-2423.991343,-23131.93205,19.19
15095700,-2130.281813,-22679.57833,22.92775
15096600,-1988.891692,-22379.54402,26.6655
15097500,-1894.258545,-22126.26669,30.40325
15098400,-1741.041009,-21814.40497,34.141
15099300,-960.9008641,-21194.49501,37.1355
15100200,-84.92550309,-20478.74983,40.13
15101100,818.9050764,-19735.14944,43.1245
15102000,1682.168731,-19032.11597,46.119
15102900,1604.922146,-19353.03093,46.6075
15103800,1506.452538,-19695.16892,47.096
15104700,1473.973269,-19971.31657,47.5845
15105600,1594.918774,-20094.03944,48.073
15106500,2030.095113,-19636.94125,48.058
15107400,2530.488034,-19114.62649,48.043
15108300,2920.123302,-18703.06937,48.028
15109200,3023.468823,-18577.802,48.013
15110100,3028.254913,-18421.17304,47.0315
15111000,2684.629698,-18612.95538,46.05
15111900,2106.003711,-19039.7385,45.0685
15112800,1406.008559,-19587.89078,44.087
15113700,798.7162373,-19977.69133,43.0765
15114600,244.5920117,-20314.3238,42.066
15115500,-195.3479255,-20536.77197,41.0555
15116400,-460.0873814,-20584.01966,40.045
15117300,-184.8117162,-19984.23928,39.34425
15118200,277.8234543,-19197.09938,38.6435
15119100,879.1820342,-18271.23608,37.94275
15120000,1570.406855,-17255.50654,37.242
15120900,2314.022213,-16186.67412,36.839
15121800,3097.983424,-15077.49584,36.436
15122700,3921.737804,-13928.5244,36.033
15123600,4784.290524,-12740.75461,35.63
15124500,5051.194441,-12394.51907,35.679
15125400,5395.473965,-11970.90791,35.728
15126300,5856.701192,-11430.34906,35.777
15127200,6474.006072,-10733.71255,35.826
15128100,7090.701391,-10072.23388,35.9135
15129000,7842.693485,-9275.458443,36.001
15129900,8670.071528,-8403.297053,36.0885
15130800,9512.482546,-7516.102687,36.176
15131700,10630.85562,-6253.61859,36.28
15132600,11867.83445,-4872.528741,36.384
15133500,13387.01317,-3209.239,36.488
15134400,15352.20699,-1099.934154,36.592
15135300,16995.91448,433.2175176,36.685
15136200,19010.47219,2337.219419,36.778
15137100,21157.01057,4373.201999,36.871
15138000,23196.88116,6302.516777,36.964
15138900,23847.58447,6485.737993,36.531
15139800,24201.9392,6372.610634,36.098
15140700,24309.0236,6012.212944,35.665
15141600,24217.91591,5453.623163,35.232
15142500,23446.96618,4255.894153,32.98425
15143400,22512.20125,2894.349931,30.7365
15144300,21398.69866,1354.068056,28.48875
15145200,20091.75705,-379.6528357,26.241
15146100,19533.57913,-1215.687602,24.51825
15147000,18840.21498,-2186.908608,22.7955
15147900,18084.61873,-3220.361708,21.07275
15148800,17339.9656,-4242.871687,19.35
15149700,16759.34337,-5007.011726,17.64325
15150600,16245.48524,-5704.38767,15.9365
15151500,15780.70535,-6352.685373,14.22975
15152400,15347.98107,-6968.927466,12.523
15153300,12611.74883,-10077.72648,9.47875
15154200,9818.479706,-13243.56236,6.4345
15155100,6896.546007,-16538.06283,3.39025
15156000,3774.320021,-20032.85558,0.346
15156900,3724.737979,-20187.26855,0.1885
15157800,3510.345894,-20506.49156,0.031
15158700,3238.695859,-20882.97252,-0.1265
15159600,3016.67675,-21209.82255,-0.284
15160500,2310.692849,-22159.05419,-0.65475
15161400,1697.780749,-23015.21402,-1.0255
15162300,1113.93977,-23842.30274,-1.39625
15163200,495.3903049,-24704.09994,-1.767
15164100,-3107.997031,-28815.052,-1.984
15165000,-6802.577046,-33017.19675,-2.201
15165900,-10580.72272,-37302.90715,-2.418
15166800,-14435.02809,-41664.77726,-2.635
15167700,-14095.70012,-41290.26638,-0.71675
15168600,-13820.37284,-40979.75619,1.2015
15169500,-13604.51423,-40728.71467,3.11975
15170400,-13443.5923,-40532.60984,5.038
15171300,-13037.55672,-39965.97423,7.33625
15172200,-12629.08933,-39396.90682,9.6345
15173100,-12165.35365,-38772.57111,11.93275
15174000,-11593.51319,-38040.13063,14.231
15174900,-9626.778057,-35831.75778,17.80675
15175800,-7560.22839,-33523.57039,21.3825
15176700,-5455.101456,-31176.80574,24.95825
15177600,-3372.634522,-28852.70108,28.534
15178500,-1130.701964,-26071.33305,30.45425
15179400,1064.584156,-23336.61146,32.3745
15180300,3250.364131,-20611.39602,34.29475
15181200,5463.557177,-17858.7675,36.215
15182100,7465.193863,-15312.65016,37.232
15183000,9466.167328,-12767.19604,38.249
15183900,11401.15045,-10287.73226,39.266
15184800,13204.81612,-7939.585941,40.283
15185700,15498.59659,-5054.433332,40.827
15186600,17662.05442,-2299.603352,41.371
15187500,19761.2905,391.0048739,41.915
15188400,21862.62678,3083.713295,42.459
15189300,22328.76878,3890.563392,42.83825
15190200,22869.3019,4771.804608,43.2175
15191100,23490.52673,5733.737528,43.59675
15192000,24198.74384,6782.662738,43.976
15192900,24367.71893,7155.999984,43.694
15193800,24518.12387,7510.767085,43.412
15194700,24537.87457,7734.879947,43.13
15195600,24315.32909,7716.696623,42.848
15196500,23505.92185,7023.369077,41.84225
15197400,22482.73687,6116.263783,40.8365
15198300,21386.04506,5135.651663,39.83075
15199200,20356.33841,4222.02471,38.825
15200100,19497.82108,3479.635932,37.86575
15201000,18814.83583,2912.779245,36.9065
15201900,18275.76921,2489.841187,35.94725
15202800,17848.78669,2178.987222,34.988
15203700,17482.38885,1911.972265,34.3035
15204600,17191.37696,1720.343256,33.619
15205500,16970.88741,1599.236587,32.9345
15206400,16815.83552,1543.567573,32.25
15207300,16701.0654,1518.232712,32.07575
15208200,16662.34445,1568.947019,31.9015
15209100,16715.25833,1711.296152,31.72725
15210000,16875.17162,1960.644695,31.553
15210900,16989.41801,2117.989491,31.8145
15211800,17204.14215,2375.812038,32.076
15212700,17497.34726,2712.115559,32.3375
15213600,17847.03657,3104.903272,32.599
15214500,18307.00579,3638.986494,32.6235
15215400,18801.90458,4207.999275,32.648
15216300,19331.954,4812.162689,32.6725
15217200,19897.81727,5452.139955,32.697
15218100,20626.57546,6294.372308,32.7445
15219000,21514.72741,7295.998411,32.792
15219900,22685.41085,8580.156016,32.8395
15220800,24261.76354,10269.98287,32.887
15221700,25873.74026,11893.82206,33.12675
15222600,27827.71717,13859.66143,33.3665
15223500,29936.33475,15980.14147,33.60625
15224400,32012.67565,18068.34483,33.846
15225300,32910.60855,18678.77019,34.13875
15226200,33615.32351,19095.97761,34.4315
15227100,34152.90717,19346.05371,34.72425
15228000,34549.44614,19455.08514,35.017
15228900,33215.45571,17654.68229,34.249
15229800,31717.7606,15690.57476,33.481
15230700,30007.61419,13514.01593,32.713
15231600,28036.04876,11076.03808,31.945
15232500,27357.01896,10163.14618,32.0145
15233400,26485.98712,9058.252234,32.084
15234300,25540.89576,7879.298778,32.1535
15235200,24639.68743,6744.228345,32.223
15236100,24259.41065,6214.211878,32.1405
15237000,23991.66011,5796.72165,32.058
15237900,23786.91542,5442.237274,31.9755
15238800,23595.43513,5101.017287,31.893
15239700,22904.72407,4330.207029,30.66475
15240600,22139.6219,3485.005651,29.4365
15241500,21261.66188,2526.946424,28.20825
15242400,20232.59835,1417.78369,26.98
15243300,19941.80436,1238.172775,26.59925
15244200,19519.14023,926.6917194,26.2185
15245100,19022.41659,541.1511541,25.83775
15246000,18509.223,139.1406381,25.457
15246900,17913.22043,-493.6373018,24.71625
15247800,17322.19201,-1121.441096,23.9755
15248700,16699.7712,-1780.637278,23.23475
15249600,16009.81253,-2507.371312,22.494
15250500,13388.11121,-5395.275729,21.32925
15251400,10713.02073,-8336.569315,20.1645
15252300,8035.387903,-11280.40524,18.99975
15253200,5405.617417,-14176.37883,17.835
15254100,5688.256085,-13763.44905,17.98475
15255000,6011.682751,-13309.73127,18.1345
15255900,6318.197321,-12872.92558,18.28425
15256800,6550.320772,-12510.51102,18.434
15257700,7281.263098,-11402.15944,18.72
15258600,7942.014694,-10363.99859,19.006
15259500,8594.697121,-9333.906907,19.292
15260400,9301.210862,-8249.983912,19.578
15261300,11653.81014,-5369.52829,21.89475
15262200,14086.4379,-2409.044183,24.2115
15263100,16562.83815,595.2124102,26.52825
15264000,19047.19703,3607.427637,28.845
15264900,21749.62553,7052.179758,30.8495
15265800,24448.84846,10493.72632,32.854
15266700,27169.51549,13956.71697,34.8585
15267600,29936.49735,17466.02246,36.863
15268500,32216.5616,20320.26579,38.15175
15269400,34498.17336,23176.05664,39.4405
15270300,36711.58406,25963.64641,40.72925
15271200,38787.04509,28613.28654,42.018
15272100,40969.88164,31240.22177,43.44375
15273000,43017.64249,33732.0813,44.8695
15273900,45002.39749,36160.93498,46.29525
15274800,46996.65863,38599.2948,47.721
15275700,47274.06846,39086.90762,47.8565
15276600,47628.63282,39651.67497,47.992
15277500,48055.70917,40288.95432,48.1275
15278400,48550.43392,40993.88206,48.263
15279300,48537.55715,41142.48756,48.69325
15280200,48478.25503,41244.66771,49.1235
15281100,48263.20685,41191.10181,49.55375
15282000,47782.87089,40872.24811,49.984
15282900,46739.26272,39886.07451,49.092
15283800,45469.71778,38673.96412,48.2
15284700,44122.6867,37384.3676,47.308
15285600,42847.06225,36166.17771,46.416
15286500,41718.11256,35076.73306,45.543
15287400,40765.35819,34163.48373,44.67
15288300,39945.35825,33382.98883,43.797
15289200,39214.22971,32691.36534,42.924
15290100,38565.41942,32084.45539,42.455
15291000,37983.5943,31544.53061,41.986
15291900,37490.64058,31093.47725,41.517
15292800,37108.22345,30752.96046,41.048
15293700,36830.2564,30509.27622,40.812
15294600,36659.73091,30373.03353,40.576
15295500,36571.99731,30319.58274,40.34
15296400,36542.18488,30324.05312,40.104
15297300,36523.25725,30326.64745,40.11275
15298200,36557.38717,30382.29933,40.1215
15299100,36664.3607,30510.79482,40.13025
15300000,36863.96388,30731.91996,40.139
15300900,37158.37698,31043.59986,40.476
15301800,37533.70286,31436.19254,40.813
15302700,37958.54913,31878.3056,41.15
15303600,38401.30232,32338.32559,41.487
15304500,38841.55431,32787.22974,42.304
15305400,39425.39332,33379.72091,43.121
15306300,40310.22344,34273.20319,43.938
15307200,41653.22769,35624.8596,44.755
15308100,43227.51269,37157.19154,47.202
15309000,45196.19222,39083.918,49.649
15309900,47338.30365,41184.07635,52.096
15310800,49432.88434,43236.70397,54.543
15311700,51099.10445,44813.51044,55.977
15312600,52530.43433,46155.42668,57.411
15313500,53760.58763,47296.16634,58.845
15314400,54823.05694,48269.222,60.279
15315300,54865.48974,48149.94428,58.39825
15316200,54732.39045,47855.13447,56.5175
15317100,54382.08678,47343.12028,54.63675
15318000,53773.1275,46572.45049,52.756
15318900,53706.79511,46379.99931,51.1015
15319800,53466.47815,46013.56355,49.447
15320700,53178.40938,45599.37599,47.7925
15321600,52968.82158,45263.66939,46.138
15322500,52557.5292,44556.8759,44.95875
15323400,52287.94473,43991.7903,43.7795
15324300,52096.84122,43505.18568,42.60025
15325200,51921.21284,43034.05617,41.421
15326100,51952.35373,42922.41001,39.293
15327000,51869.53141,42696.80064,37.165
15327900,51606.645,42291.12718,35.037
15328800,51097.59362,41639.28875,32.909
15329700,51026.16538,41661.14818,32.26575
15330600,50761.85081,41490.12127,31.6225
15331500,50424.25048,41245.80861,30.97925
15332400,50132.96498,41047.81078,30.336
15333300,50018.73271,41025.95221,29.78275
15334200,49998.23545,41097.82866,29.2295
15335100,49999.40337,41191.37028,28.67625
15336000,49950.1666,41234.50722,28.123
15336900,49277.61448,40449.34221,28.03925
15337800,48526.80246,39585.91731,27.9555
15338700,47741.83464,38688.3366,27.87175
15339600,46967.03618,37800.92526,27.788
15340500,46698.32501,37516.55713,27.798
15341400,46448.95773,37251.53289,27.808
15342300,46183.89427,36970.81246,27.818
15343200,45868.09451,36639.35575,27.828
15344100,45609.25449,36371.88216,27.85825
15345000,45318.46939,36072.4635,27.8885
15345900,45049.23893,35794.59948,27.91875
15346800,44855.28388,35592.01087,27.949
15347700,44960.38122,35966.60805,30.24925
15348600,45148.38099,36424.10767,32.5495
15349500,45373.18945,36918.41597,34.84975
15350400,45588.71283,37403.43919,37.15
15351300,47365.01072,39803.11192,39.285
15352200,49111.46373,42172.93977,41.42
15353100,50853.38474,44538.23562,43.555
15354000,52616.3077,46924.53343,45.69
15354900,53968.22194,48695.64345,46.81125
15355800,55297.47617,50444.09348,47.9325
15356700,56535.09559,52100.90867,49.05375
15357600,57612.10535,53597.11422,50.175
15358500,58798.31736,55203.83164,50.942
15359400,59837.62626,56663.64595,51.709
15360300,60812.93448,58059.45957,52.476
15361200,61806.92338,59473.95388,53.243
15362100,61702.21276,59646.43264,52.84925
15363000,61686.59462,59908.00388,52.4555
15363900,61747.46779,60246.06643,52.06175
15364800,61872.23111,60648.01913,51.668
15365700,61608.57005,60504.5554,51.3625
15366600,61320.70148,60336.88415,51.057
15367500,60933.12891,60069.50891,50.7515
15368400,60370.13478,59626.71211,50.446
15369300,59351.17192,58569.88887,49.377
15370200,58143.52312,57324.37968,48.308
15371100,56809.42046,55952.41665,47.239
15372000,55411.31713,54516.45293,46.17
15372900,54045.73143,53153.55171,44.875
15373800,52729.88719,51840.39196,43.58
15374700,51515.29446,50628.48372,42.285
15375600,50453.46329,49569.33703,40.99
15376500,49601.66266,48736.3332,40.53325
15377400,48914.22993,48067.69727,40.0765
15378300,48351.37192,47523.63606,39.61975
15379200,47873.29547,47064.35641,39.163
15380100,47502.32489,46754.0351,39.17475
15381000,47191.04405,46503.40355,39.1865
15381900,46954.48595,46327.49472,39.19825
15382800,46807.46247,46241.12052,39.21
15383700,46704.88399,46146.83561,39.353
15384600,46696.15106,46146.39625,39.496
15385500,46770.98379,46229.52254,39.639
15386400,46918.8812,46385.71352,39.782
15387300,47139.79296,46632.99452,40.01225
15388200,47409.45136,46929.02215,40.2425
15389100,47714.26038,47260.20041,40.47275
15390000,48040.40297,47612.71223,40.703
15390900,48400.47771,48005.44949,41.44925
15391800,48922.15694,48559.79123,42.1955
15392700,49759.86025,49430.15706,42.94175
15393600,51067.56511,50770.52443,43.688
15394500,52744.98558,52421.21105,45.6875
15395400,54840.45541,54489.94703,47.687
15396300,57147.49226,56770.25002,49.6865
15397200,59459.83486,59055.85877,51.686
15398100,61354.93382,60891.56482,52.81575
15399000,63030.94927,62508.18736,53.9455
15399900,64469.9743,63887.81948,55.07525
15400800,65653.88089,65012.33316,56.205
15401700,64893.64616,64083.28123,53.9185
15402600,63880.61426,62901.43214,51.632
15403500,62635.345,61487.3457,49.3455
15404400,61178.17712,59861.36062,47.059
15405300,60505.2004,59033.74875,45.5395
15406200,59716.49188,58090.40507,44.02
15407100,58887.87965,57107.1577,42.5005
15408000,58095.19182,56159.83471,40.981
15408900,57182.85784,55030.76829,39.72475
15409800,56365.4748,53996.65281,38.4685
15410700,55626.57272,53041.01829,37.21225
15411600,54949.23952,52146.95265,35.956
15412500,52016.44475,48853.16421,34.0265
15413400,49049.71525,45525.44104,32.097
15414300,45969.90682,42084.63894,30.1675
15415200,42697.87529,38451.61373,28.238
15416100,42395.21088,38058.3439,27.76025
15417000,41911.81916,37484.34676,27.2825
15417900,41338.11906,36820.04124,26.80475
15418800,40764.52949,36155.84625,26.327
15419700,40500.48012,35833.16329,25.972
15420600,40275.67124,35549.72082,25.617
15421500,40039.03494,35254.45093,25.262
15422400,39739.06119,34895.84358,24.907
15423300,39202.85005,34279.86215,24.49525
15424200,38585.83667,33583.07848,24.0835
15425100,37921.51363,32838.98515,23.67175
15426000,37243.81567,32081.51689,23.26
15426900,37186.67905,31990.46123,22.67075
15427800,37129.10028,31898.96342,22.0815
15428700,37050.07742,31786.02152,21.49225
15429600,36929.05065,31631.07571,20.903
15430500,36876.2305,31512.83629,20.86325
15431400,36797.32371,31368.51023,20.8235
15432300,36729.36005,31235.12729,20.78375
15433200,36708.92712,31149.27508,20.744
15434100,38955.19887,33467.45486,22.96875
15435000,41260.82877,35844.99279,25.1935
15435900,43600.725,38256.79706,27.41825
15436800,45949.79578,40677.77586,29.643
15437700,46536.57898,41130.17448,32.208
15438600,47106.00794,41565.21885,34.773
15439500,47656.42461,41981.25093,37.338
15440400,48186.392,42376.83374,39.903
15441300,48522.20628,42586.53447,40.89575
15442200,48752.23705,42690.45169,41.8885
15443100,48792.58705,42604.68814,42.88125
15444000,48559.58008,42245.56762,43.874
15444900,49167.10824,42978.44581,44.82075
15445800,49564.61689,43501.30449,45.7675
15446700,49899.56185,43961.59947,46.71425
15447600,50319.17782,44506.56547,47.661
15448500,49162.42008,43252.64265,47.87025
15449400,48225.85121,42218.9087,48.0795
15450300,47497.42272,41393.31514,48.28875
15451200,46965.3072,40764.03454,48.498
15452100,46246.66494,39870.30452,48.8475
15453000,45634.24834,39082.80015,49.197
15453900,45049.79749,38323.26154,49.5465
15454800,44415.27357,37513.64985,49.896
15455700,43797.95241,36797.88935,49.53975
15456600,43046.10824,35947.60583,49.1835
15457500,42153.10885,34956.16709,48.82725
15458400,41112.54312,33817.16202,48.471
15459300,40063.92239,32721.66105,47.60975
15460200,38954.50653,31565.36497,46.7485
15461100,37877.47789,30441.45611,45.88725
15462000,36926.23988,29443.33787,45.026
15462900,36065.63121,28486.13723,44.8235
15463800,35372.37494,27696.28898,44.621
15464700,34794.85046,27022.17252,44.4185
15465600,34281.4372,26412.16728,44.216
15466500,34000.56314,26138.43249,44.03875
15467400,33749.75503,25894.76365,43.8615
15468300,33546.69872,25698.84661,43.68425
15469200,33408.85899,25568.14616,43.507
15470100,33347.23578,25575.98794,43.72025
15471000,33368.07286,25666.29001,43.9335
15471900,33471.03862,25838.72076,44.14675
15472800,33656.02252,26093.16965,44.36
15473700,34132.79564,26721.15422,44.6755
15474600,34665.2792,27404.84922,44.991
15475500,35227.60764,28118.3891,45.3065
15476400,35793.69433,28835.68722,45.622
15477300,36066.354,29071.83292,46.318
15478200,36478.06869,29447.03363,47.014
15479100,37189.8902,30122.34116,47.71
15480000,38362.87032,31258.80731,48.406
15480900,39645.9011,32350.8995,50.42975
15481800,41359.25079,33873.3106,52.4535
15482700,43310.80681,35633.92804,54.47725
15483600,45308.67766,37440.8603,56.501
15484500,46937.29403,38908.99744,57.887
15485400,48370.59226,40181.81643,59.273
15486300,49559.27303,41210.01797,60.659
15487200,50453.81596,41944.08167,62.045
15488100,48995.93071,40267.89189,60.59775
15489000,47272.42605,38326.08271,59.1505
15489900,45361.67242,36197.02456,57.70325
15490800,43341.59812,33958.64573,56.256
15491700,42448.66934,32692.2913,55.19825
15492600,41520.03724,31390.23356,54.1405
15493500,40551.16983,30047.9405,53.08275
15494400,39537.5351,28660.88012,52.025
15495300,39251.59716,28363.66226,51.014
15496200,38985.99795,28086.78314,50.003
15497100,38810.15444,27899.65971,48.992
15498000,38793.92575,27872.15112,47.981
15498900,37848.57409,27100.6017,45.7015
15499800,36957.93804,26383.76789,43.422
15500700,35947.36979,25547.00189,41.1425
15501600,34642.22155,24415.6559,38.863
15502500,35283.99475,25532.57444,37.8525
15503400,35603.88541,26327.61045,36.842
15504300,35749.34935,26948.21974,35.8315
15505200,35867.6213,27541.63703,34.821
15506100,36525.52025,28623.09607,34.041
15507000,37227.63383,29748.76973,33.261
15507900,37898.35502,30843.05101,32.481
15508800,38461.85573,31830.11181,31.701
15509700,38754.7597,32186.36324,31.0005
15510600,38907.61382,32402.56482,30.3
15511500,38963.41683,32521.71528,29.5995
15512400,38965.38852,32587.03442,28.899
15513300,39058.74103,32777.2165,27.94425
15514200,39171.87958,32987.18462,26.9895
15515100,39335.20175,33247.33635,26.03475
15516000,39579.32616,33588.29032,25.08
15516900,39759.91551,33626.57112,24.344
15517800,40058.55794,33782.90499,23.608
15518700,40481.99616,34064.03466,22.872
15519600,41036.97292,34476.70286,22.136
15520500,42846.51575,36283.81438,23.375
15521400,44722.38053,38157.24785,24.614
15522300,46592.71848,40025.15449,25.853
15523200,48385.68082,41815.68553,27.092
15524100,49164.47639,42688.24524,27.5895
15525000,49832.1827,43449.71568,28.087
15525900,50426.93486,44138.23198,28.5845
15526800,50986.868,44791.92926,29.082
15527700,51423.35297,45379.83853,29.33225
15528600,51819.4921,45927.40195,29.5825
15529500,52131.51288,46390.84704,29.83275
15530400,52315.64284,46726.40129,30.083
15531300,52757.55187,47294.64023,30.16125
15532200,53079.30763,47742.7259,30.2395
15533100,53332.30964,48122.05782,30.31775
15534000,53568.17847,48484.25656,30.396
15534900,52748.7411,47685.11318,30.1425
15535800,52016.73815,46973.40424,29.889
15536700,51425.66935,46402.62944,29.6355
15537600,51028.59225,46025.84634,29.382
15538500,50628.01459,45527.04236,28.9065
15539400,50321.17194,45121.97341,28.431
15540300,49954.08686,44656.66202,27.9555
15541200,49373.22402,43977.57288,27.48
15542100,48418.9389,42900.78894,26.0725
15543000,47218.04666,41577.39788,24.665
15543900,45891.58486,40128.43726,23.2575
15544800,44560.36999,38674.72357,21.85
15545700,43833.99001,38291.31529,21.34125
15546600,43231.41099,38031.70798,20.8325
15547500,42760.25996,37903.52867,20.32375
15548400,42427.94289,37914.1833,19.815
15549300,41794.55736,37265.85304,19.17125
15550200,41263.52872,36719.87965,18.5275
15551100,40790.64231,36232.0485,17.88375
15552000,40332.12566,35758.58711,17.24
15552900,39962.39323,35440.68919,16.825
15553800,39597.96655,35128.09702,16.41
15554700,39273.88573,34855.8507,15.995
15555600,39025.19085,34658.99033,15.58
15556500,38911.81826,34648.65511,14.84775
15557400,38889.19621,34729.07042,14.1155
15558300,38937.42811,34880.33968,13.38325
15559200,39036.83844,35082.78738,12.651
15560100,39027.89933,35077.11583,12.13075
15561000,39018.29701,35070.78107,11.6105
15561900,38975.75478,35031.5064,11.09025
15562800,38868.21705,34927.23622,10.57
15563700,38650.1743,34667.71287,11.0225
15564600,38430.4735,34406.53146,11.475
15565500,38304.72879,34239.30615,11.9275
15566400,38368.55433,34261.65107,12.38
15567300,38647.67644,34621.26572,13.9935
15568200,39161.02558,35215.10738,15.607
15569100,39857.64436,35992.2187,17.2205
15570000,40686.79651,36901.86338,18.834
15570900,41194.45492,37360.0621,20.02475
15571800,41787.11597,37903.26346,21.2155
15572700,42468.20628,38534.89407,22.40625
15573600,43241.15249,39258.38059,23.597
15574500,42437.92211,38305.18506,22.291
15575400,41667.41055,37384.70836,20.985
15576300,40867.16466,36434.49732,19.679
15577200,39974.73125,35392.09877,18.373
15578100,39918.1767,35289.96608,17.3195
15579000,39726.87805,35053.08929,16.266
15579900,39420.95296,34701.58607,15.2125
15580800,39020.5191,34255.57407,14.159
15581700,38393.38419,33422.69811,13.50475
15582600,37703.02236,32526.59522,12.8505
15583500,36960.48727,31578.31906,12.19625
15584400,36177.05363,30589.14437,11.542
15585300,33385.81678,27521.75948,9.896
15586200,30514.33037,24374.12504,8.25
15587100,27512.07918,21095.72583,6.604
15588000,24328.32693,17635.82555,4.958
15588900,23957.79395,17343.1216,4.1295
15589800,23418.69269,16881.84936,3.301
15590700,22774.47114,16315.45684,2.4725
15591600,22088.5773,15707.39203,1.644
15592500,21697.59138,15354.13384,1.66075
15593400,21300.4154,14994.68561,1.6775
15594300,20868.86255,14600.8605,1.69425
15595200,20374.96707,14144.69275,1.711
15596100,20216.99581,14039.89944,1.36
15597000,20032.60632,13908.68788,1.009
15597900,19885.57818,13814.83769,0.658
15598800,19839.91209,13822.34954,0.307
15599700,20473.64663,14611.53125,0.03575
15600600,21205.20604,15498.53783,-0.2355
15601500,21967.05248,16415.83143,-0.50675
15602400,22691.86916,17296.09529,-0.778
15603300,23536.18659,18313.80322,-0.5255
15604200,24341.15299,19292.16013,-0.273
15605100,25171.65335,20296.05099,-0.0205
